time,Oklahoma City,pts.away,score,pts.home,Golden State
7:30.0,,,8-9,,Defensive rebound by K. Thompson
7:20.0,,,8-9,,D. Green misses 3-pt shot from 30 ft
7:19.0,Defensive rebound by S. Adams,,8-9,,
7:19.0,Oklahoma City full timeout,,8-9,,
7:19.0,,,8-9,,A. Iguodala enters the game for H. Barnes
7:03.0,K. Durant makes 2-pt shot from 19 ft,2,10-9,,
6:39.0,,,10-9,,S. Curry misses 2-pt shot from 19 ft
6:39.0,Defensive rebound by A. Roberson,,10-9,,
6:29.0,R. Westbrook misses 2-pt shot from 19 ft,,10-9,,
6:27.0,,,10-9,,Defensive rebound by D. Green
6:09.0,,,10-11,2,K. Thompson makes 2-pt shot from 2 ft (assist by A. Iguodala)
5:55.0,Turnover by K. Durant (lost ball; steal by S. Curry),,10-11,,
5:38.0,,,10-11,,S. Curry misses 3-pt shot from 23 ft
5:37.0,Defensive rebound by Team,,10-11,,
5:37.0,,,10-11,,Flagrant foul type 1 by A. Bogut
5:37.0,D. Waiters enters the game for A. Roberson,,10-11,,
5:37.0,R. Westbrook misses flagrant free throw 1 of 2,,10-11,,
5:37.0,Offensive rebound by Team,,10-11,,
5:37.0,R. Westbrook makes flagrant free throw 2 of 2,1,11-11,,
5:32.0,Turnover by R. Westbrook (lost ball; steal by A. Bogut),,11-11,,
5:26.0,,,11-13,2,S. Curry makes 2-pt shot from 22 ft (assist by A. Iguodala)
5:10.0,Turnover by K. Durant (lost ball; steal by A. Iguodala),,11-13,,
4:58.0,,,11-15,2,S. Curry makes 2-pt shot from 6 ft
4:51.0,R. Westbrook misses 2-pt shot from 13 ft,,11-15,,
4:51.0,Offensive rebound by Team,,11-15,,
4:48.0,,,11-15,,Loose ball foul by S. Curry
4:33.0,D. Waiters makes 2-pt shot from 19 ft,2,13-15,,
4:25.0,,,13-15,,D. Green misses 2-pt shot from 10 ft
4:24.0,Defensive rebound by S. Adams,,13-15,,
4:17.0,Turnover by K. Durant (bad pass),,13-15,,
4:17.0,,,13-15,,Golden State full timeout
4:17.0,E. Kanter enters the game for S. Adams,,13-15,,
4:17.0,R. Foye enters the game for K. Durant,,13-15,,
4:17.0,,,13-15,,H. Barnes enters the game for A. Bogut
4:03.0,,,13-17,2,S. Curry makes 2-pt shot from 2 ft
3:48.0,Turnover by E. Kanter (lost ball; steal by S. Curry),,13-17,,
3:35.0,,,13-20,3,H. Barnes makes 3-pt shot from 26 ft (assist by A. Iguodala)
3:25.0,Oklahoma City full timeout,,13-20,,
3:07.0,E. Kanter makes 2-pt shot from 4 ft (assist by R. Westbrook),2,15-20,,
2:54.0,,,15-20,,A. Iguodala misses 2-pt shot from 6 ft
2:51.0,Defensive rebound by E. Kanter,,15-20,,
2:45.0,R. Westbrook makes 2-pt shot from 1 ft,2,17-20,,
2:35.0,,,17-23,3,H. Barnes makes 3-pt shot from 23 ft (assist by K. Thompson)
2:17.0,S. Ibaka misses 2-pt shot from 18 ft,,17-23,,
2:16.0,,,17-23,,Defensive rebound by S. Curry
2:09.0,,,17-23,,Turnover by K. Thompson (lost ball; steal by R. Westbrook)
1:59.0,S. Ibaka makes 2-pt shot from 2 ft (assist by R. Westbrook),2,19-23,,
1:52.0,,,19-23,,Golden State full timeout
1:52.0,S. Adams enters the game for S. Ibaka,,19-23,,
1:52.0,K. Durant enters the game for R. Westbrook,,19-23,,
1:52.0,,,19-23,,F. Ezeli enters the game for H. Barnes
1:52.0,,,19-23,,S. Livingston enters the game for S. Curry
1:42.0,,,19-23,,K. Thompson misses 3-pt shot from 26 ft
1:40.0,,,19-23,,Offensive rebound by F. Ezeli
1:34.0,,,19-25,2,D. Green makes 2-pt shot from 1 ft (assist by S. Livingston)
1:21.0,Shooting foul by F. Ezeli (drawn by D. Waiters),,19-25,,
1:21.0,D. Waiters misses free throw 1 of 2,,19-25,,
1:21.0,Offensive rebound by Team,,19-25,,
1:21.0,D. Waiters misses free throw 2 of 2,,19-25,,
1:21.0,,,19-25,,Defensive rebound by F. Ezeli
1:00.0,,,19-25,,D. Green misses 2-pt shot from 12 ft
0:59.0,Defensive rebound by R. Foye,,19-25,,
0:51.0,E. Kanter makes 2-pt shot from 16 ft (assist by R. Foye),2,21-25,,
0:42.0,,,21-27,2,F. Ezeli makes 2-pt shot from 2 ft (assist by K. Thompson)
0:27.0,E. Kanter misses 2-pt shot from 17 ft,,21-27,,
0:27.0,,,21-27,,Defensive rebound by K. Thompson
0:09.0,Personal foul by R. Foye,,21-27,,
0:09.0,A. Roberson enters the game for E. Kanter,,21-27,,
0:09.0,,,21-27,,S. Curry enters the game for F. Ezeli
0:04.0,,,21-27,,K. Thompson misses 2-pt shot from 16 ft
0:03.0,Defensive rebound by K. Durant,,21-27,,
0:00.0,End of 1st quarter,,,,End of 1st quarter
12:00.0,Start of 2nd quarter,,,,Start of 2nd quarter
11:44.0,,,21-29,2,S. Livingston makes 2-pt shot from 14 ft
11:29.0,K. Durant misses 2-pt shot from 17 ft,,21-29,,
11:28.0,Offensive rebound by S. Adams,,21-29,,
11:20.0,R. Foye makes 3-pt shot from 23 ft (assist by D. Waiters),3,24-29,,
11:05.0,,,24-31,2,S. Livingston makes 2-pt shot at rim (assist by H. Barnes)
10:50.0,E. Kanter misses 2-pt shot from 16 ft,,24-31,,
10:46.0,,,24-31,,Defensive rebound by S. Livingston
10:45.0,,,24-31,,Shooting foul by R. Foye (drawn by A. Iguodala)
10:45.0,,,24-32,1,A. Iguodala makes free throw 1 of 2
10:45.0,A. Roberson enters the game for E. Kanter,,24-32,,
10:45.0,,,24-33,1,A. Iguodala makes free throw 2 of 2
10:29.0,Turnover by K. Durant (lost ball; steal by A. Iguodala),,24-33,,
10:24.0,,,24-35,2,A. Iguodala makes 2-pt shot at rim (assist by L. Barbosa)
10:11.0,D. Waiters misses 2-pt shot from 2 ft,,24-35,,
10:11.0,,,24-35,,Defensive rebound by A. Iguodala
9:58.0,,,24-37,2,L. Barbosa makes 2-pt shot from 2 ft
9:58.0,Oklahoma City full timeout,,24-37,,
9:58.0,R. Westbrook enters the game for A. Roberson,,24-37,,
9:43.0,S. Adams makes 2-pt shot from 2 ft,2,26-37,,
9:29.0,,,26-37,,S. Livingston misses 2-pt shot from 3 ft (block by S. Adams)
9:29.0,Defensive rebound by R. Westbrook,,26-37,,
9:18.0,,,26-37,,S. Curry enters the game for A. Iguodala
9:18.0,S. Ibaka enters the game for D. Waiters,,26-37,,
9:07.0,S. Ibaka misses 2-pt shot from 18 ft,,26-37,,
9:06.0,,,26-37,,Defensive rebound by S. Curry
8:59.0,,,26-37,,Turnover by S. Curry (lost ball; steal by K. Durant)
8:54.0,K. Durant makes 2-pt shot at rim (assist by R. Westbrook),2,28-37,,
8:37.0,,,28-37,,S. Livingston misses 2-pt shot from 14 ft
8:37.0,,,28-37,,Offensive rebound by L. Barbosa
8:36.0,,,28-37,,L. Barbosa misses 2-pt shot from 1 ft
8:35.0,Defensive rebound by S. Ibaka,,28-37,,
8:26.0,S. Ibaka makes 3-pt shot from 25 ft (assist by R. Westbrook),3,31-37,,
8:26.0,,,31-37,,Golden State full timeout
8:26.0,,,31-37,,D. Green enters the game for H. Barnes
8:26.0,,,31-37,,K. Thompson enters the game for F. Ezeli
8:26.0,,,31-37,,A. Bogut enters the game for L. Barbosa
8:15.0,,,31-37,,Turnover by S. Curry (lost ball; steal by R. Westbrook)
8:11.0,Shooting foul by A. Bogut (drawn by K. Durant),,31-37,,
8:11.0,K. Durant misses free throw 1 of 2,,31-37,,
8:11.0,Offensive rebound by Team,,31-37,,
8:11.0,K. Durant makes free throw 2 of 2,1,32-37,,
7:52.0,,,32-39,2,K. Thompson makes 2-pt shot from 1 ft
7:38.0,K. Durant misses 2-pt shot from 13 ft,,32-39,,
7:37.0,,,32-39,,Defensive rebound by S. Curry
7:25.0,,,32-41,2,D. Green makes 2-pt shot from 1 ft (assist by A. Bogut)
7:12.0,S. Ibaka misses 2-pt shot from 17 ft,,32-41,,
7:11.0,,,32-41,,Defensive rebound by S. Curry
7:04.0,,,32-44,3,K. Thompson makes 3-pt shot from 27 ft (assist by S. Curry)
6:44.0,K. Durant misses 2-pt shot from 15 ft,,32-44,,
6:44.0,,,32-44,,Defensive rebound by D. Green
6:31.0,,,32-44,,K. Thompson misses 2-pt shot from 13 ft
6:28.0,Defensive rebound by S. Adams,,32-44,,
6:21.0,Shooting foul by K. Thompson (drawn by K. Durant),,32-44,,
6:21.0,K. Durant misses free throw 1 of 3,,32-44,,
6:21.0,Offensive rebound by Team,,32-44,,
6:21.0,K. Durant makes free throw 2 of 3,1,33-44,,
6:21.0,D. Waiters enters the game for R. Foye,,33-44,,
6:21.0,K. Durant makes free throw 3 of 3,1,34-44,,
6:10.0,,,34-44,,Turnover by S. Livingston (lost ball; steal by R. Westbrook)
6:06.0,Turnover by S. Ibaka (bad pass),,34-44,,
5:59.0,Personal foul by D. Waiters,,34-44,,
5:50.0,,,34-44,,S. Curry misses 3-pt shot from 25 ft
5:49.0,Defensive rebound by S. Ibaka,,34-44,,
5:33.0,S. Ibaka makes 2-pt shot from 14 ft (assist by K. Durant),2,36-44,,
5:25.0,,,36-46,2,D. Green makes 2-pt shot from 1 ft (assist by S. Curry)
5:13.0,K. Durant makes 2-pt shot at rim (assist by R. Westbrook),2,38-46,,
5:00.0,,,38-46,,Turnover by S. Curry (lost ball; steal by R. Westbrook)
4:53.0,S. Adams misses 2-pt shot from 2 ft (block by D. Green),,38-46,,
4:52.0,,,38-46,,Defensive rebound by S. Curry
4:45.0,,,38-46,,K. Thompson misses 2-pt shot from 2 ft (block by S. Ibaka)
4:44.0,Defensive rebound by K. Durant,,38-46,,
4:37.0,S. Adams makes 2-pt shot from 2 ft (assist by D. Waiters),2,40-46,,
4:37.0,Shooting foul by D. Green (drawn by S. Adams),,40-46,,
4:37.0,,,40-46,,A. Iguodala enters the game for S. Livingston
4:37.0,S. Adams misses free throw 1 of 1,,40-46,,
4:35.0,,,40-46,,Defensive rebound by K. Thompson
4:17.0,,,40-46,,Shooting foul by D. Waiters (drawn by D. Green)
4:17.0,,,40-46,,D. Green misses free throw 1 of 2
4:17.0,,,40-46,,Offensive rebound by Team
4:17.0,,,40-46,,D. Green misses free throw 2 of 2
4:15.0,Defensive rebound by S. Adams,,40-46,,
4:05.0,Offensive foul by S. Adams,,40-46,,
4:05.0,Turnover by S. Adams (offensive foul),,40-46,,
4:05.0,A. Roberson enters the game for S. Adams,,40-46,,
4:05.0,,,40-46,,H. Barnes enters the game for A. Bogut
3:47.0,,,40-46,,D. Green misses 2-pt shot from 5 ft
3:46.0,,,40-46,,Offensive rebound by D. Green
3:46.0,,,40-46,,D. Green misses 2-pt shot from 5 ft
3:43.0,Defensive rebound by A. Roberson,,40-46,,
3:33.0,S. Ibaka misses 2-pt shot from 19 ft,,40-46,,
3:32.0,,,40-46,,Defensive rebound by K. Thompson
3:18.0,,,40-46,,Turnover by A. Iguodala (lost ball; steal by A. Roberson)
3:11.0,S. Ibaka makes 2-pt shot at rim (assist by D. Waiters),2,42-46,,
3:00.0,,,42-49,3,K. Thompson makes 3-pt shot from 25 ft (assist by S. Curry)
2:38.0,D. Waiters misses 2-pt shot from 16 ft,,42-49,,
2:37.0,,,42-49,,Defensive rebound by D. Green
2:22.0,,,42-49,,K. Thompson misses 2-pt shot from 7 ft
2:22.0,Defensive rebound by S. Ibaka,,42-49,,
2:15.0,R. Westbrook misses 2-pt shot from 15 ft,,42-49,,
2:15.0,,,42-49,,Defensive rebound by S. Curry
2:02.0,,,42-52,3,K. Thompson makes 3-pt shot from 23 ft (assist by S. Curry)
1:49.0,Turnover by R. Westbrook (lost ball; steal by A. Iguodala),,42-52,,
1:41.0,,,42-54,2,K. Thompson makes 2-pt shot from 2 ft (assist by S. Curry)
1:17.0,R. Westbrook misses 3-pt shot from 25 ft,,42-54,,
1:16.0,,,42-54,,Defensive rebound by K. Thompson
1:12.0,,,42-54,,Offensive foul by D. Green
1:12.0,,,42-54,,Turnover by D. Green (offensive foul)
1:12.0,Official timeout,,42-54,,
0:58.0,D. Waiters makes 3-pt shot from 23 ft (assist by A. Roberson),3,45-54,,
0:42.0,,,45-57,3,S. Curry makes 3-pt shot from 27 ft (assist by A. Iguodala)
0:36.0,R. Westbrook misses 2-pt shot from 3 ft,,45-57,,
0:35.0,,,45-57,,Defensive rebound by H. Barnes
0:28.0,,,45-57,,S. Curry misses 2-pt shot from 1 ft
0:27.0,Defensive rebound by S. Ibaka,,45-57,,
0:26.0,,,45-57,,Personal foul by K. Thompson
0:26.0,,,45-57,,L. Barbosa enters the game for D. Green
0:26.0,,,45-57,,S. Livingston enters the game for K. Thompson
0:09.0,K. Durant makes 2-pt shot from 18 ft (assist by R. Westbrook),2,47-57,,
0:02.0,,,47-60,3,S. Curry makes 3-pt shot from 30 ft
0:00.0,End of 2nd quarter,,,,End of 2nd quarter
12:00.0,Start of 3rd quarter,,,,Start of 3rd quarter
11:50.0,,,47-60,,S. Curry misses 3-pt shot from 25 ft
11:49.0,Defensive rebound by S. Adams,,47-60,,
11:26.0,S. Ibaka misses 3-pt shot from 24 ft,,47-60,,
11:25.0,,,47-60,,Defensive rebound by H. Barnes
11:18.0,,,47-60,,Shooting foul by S. Adams (drawn by D. Green)
11:18.0,,,47-60,,D. Green misses free throw 1 of 2
11:18.0,,,47-60,,Offensive rebound by Team
11:18.0,,,47-61,1,D. Green makes free throw 2 of 2
11:04.0,K. Durant misses 2-pt shot from 17 ft,,47-61,,
11:04.0,,,47-61,,Defensive rebound by Team
10:46.0,,,47-61,,Turnover by H. Barnes (lost ball; steal by R. Westbrook)
10:43.0,Shooting foul by K. Thompson (drawn by K. Durant),,47-61,,
10:43.0,K. Durant makes free throw 1 of 2,1,48-61,,
10:43.0,K. Durant makes free throw 2 of 2,1,49-61,,
10:29.0,,,49-61,,K. Thompson misses 2-pt shot from 7 ft
10:28.0,,,49-61,,Offensive rebound by K. Thompson
10:27.0,,,49-61,,K. Thompson misses 2-pt shot from 4 ft (block by S. Adams)
10:25.0,Defensive rebound by K. Durant,,49-61,,
10:21.0,,,49-61,,Personal foul by H. Barnes
10:14.0,A. Roberson makes 3-pt shot from 23 ft (assist by R. Westbrook),3,52-61,,
9:55.0,Personal foul by A. Roberson,,52-61,,
9:47.0,,,52-64,3,S. Curry makes 3-pt shot from 28 ft (assist by A. Bogut)
9:32.0,R. Westbrook misses 2-pt shot from 12 ft,,52-64,,
9:31.0,,,52-64,,Defensive rebound by S. Curry
9:20.0,Personal foul by R. Westbrook,,52-64,,
9:12.0,,,52-66,2,D. Green makes 2-pt shot from 8 ft (assist by S. Curry)
9:00.0,K. Durant misses 2-pt shot from 18 ft,,52-66,,
8:59.0,Offensive rebound by S. Ibaka,,52-66,,
8:56.0,R. Westbrook misses 3-pt shot from 25 ft,,52-66,,
8:54.0,Offensive rebound by S. Ibaka,,52-66,,
8:44.0,K. Durant misses 2-pt shot from 13 ft (block by A. Bogut),,52-66,,
8:42.0,Offensive rebound by K. Durant,,52-66,,
8:41.0,K. Durant misses 2-pt shot from 10 ft,,52-66,,
8:40.0,Offensive rebound by S. Adams,,52-66,,
8:40.0,S. Adams makes 2-pt shot at rim,2,54-66,,
8:31.0,,,54-66,,K. Thompson misses 2-pt shot from 1 ft (block by A. Roberson)
8:30.0,Defensive rebound by K. Durant,,54-66,,
8:25.0,A. Roberson makes 2-pt shot from 3 ft (assist by R. Westbrook),2,56-66,,
8:25.0,,,56-66,,Golden State full timeout
8:25.0,,,56-66,,A. Iguodala enters the game for H. Barnes
8:06.0,,,56-66,,Turnover by S. Curry (lost ball; steal by K. Durant)
7:48.0,K. Durant makes 2-pt shot from 12 ft,2,58-66,,
7:28.0,,,58-68,2,K. Thompson makes 2-pt shot from 6 ft
7:02.0,R. Westbrook makes 3-pt shot from 26 ft (assist by S. Ibaka),3,61-68,,
6:42.0,,,61-68,,D. Green misses 3-pt shot from 26 ft
6:41.0,Defensive rebound by S. Ibaka,,61-68,,
6:37.0,Shooting foul by A. Bogut (drawn by R. Westbrook),,61-68,,
6:37.0,R. Westbrook makes free throw 1 of 2,1,62-68,,
6:37.0,,,62-68,,F. Ezeli enters the game for A. Bogut
6:37.0,R. Westbrook makes free throw 2 of 2,1,63-68,,
6:23.0,,,63-68,,D. Green misses 2-pt shot from 13 ft
6:23.0,Defensive rebound by A. Roberson,,63-68,,
6:14.0,,,63-68,,Personal foul by F. Ezeli
6:14.0,E. Kanter enters the game for S. Adams,,63-68,,
6:14.0,,,63-68,,H. Barnes enters the game for F. Ezeli
6:02.0,R. Westbrook makes 3-pt shot from 25 ft,3,66-68,,
5:48.0,,,66-70,2,K. Thompson makes 2-pt shot from 7 ft
5:32.0,R. Westbrook misses 2-pt shot from 1 ft,,66-70,,
5:32.0,,,66-70,,Defensive rebound by K. Thompson
5:26.0,,,66-72,2,D. Green makes 2-pt shot from 16 ft (assist by K. Thompson)
5:26.0,,,66-72,,Shooting foul by R. Westbrook (drawn by D. Green)
5:26.0,,,66-73,1,D. Green makes free throw 1 of 1
5:03.0,R. Westbrook makes 2-pt shot from 20 ft,2,68-73,,
4:45.0,,,68-73,,A. Iguodala misses 2-pt shot from 3 ft
4:45.0,Defensive rebound by S. Ibaka,,68-73,,
4:35.0,Turnover by K. Durant (lost ball; steal by D. Green),,68-73,,
4:27.0,,,68-75,2,K. Thompson makes 2-pt shot from 10 ft (assist by D. Green)
4:25.0,Oklahoma City full timeout,,68-75,,
4:25.0,,,68-75,,S. Livingston enters the game for K. Thompson
4:11.0,K. Durant misses 2-pt shot from 15 ft,,68-75,,
4:11.0,,,68-75,,Defensive rebound by S. Curry
4:04.0,,,68-78,3,S. Curry makes 3-pt shot from 32 ft
3:50.0,,,68-78,,Personal foul by S. Curry
3:50.0,R. Westbrook misses free throw 1 of 2,,68-78,,
3:50.0,Offensive rebound by Team,,68-78,,
3:50.0,S. Adams enters the game for S. Ibaka,,68-78,,
3:50.0,,,68-78,,F. Ezeli enters the game for H. Barnes
3:50.0,R. Westbrook makes free throw 2 of 2,1,69-78,,
3:32.0,,,69-81,3,S. Curry makes 3-pt shot from 25 ft
3:19.0,Shooting foul by S. Curry (drawn by R. Westbrook),,69-81,,
3:19.0,R. Westbrook makes free throw 1 of 2,1,70-81,,
3:19.0,D. Waiters enters the game for A. Roberson,,70-81,,
3:19.0,R. Westbrook makes free throw 2 of 2,1,71-81,,
3:10.0,,,71-81,,Turnover by D. Green (lost ball; steal by R. Westbrook)
3:07.0,R. Westbrook makes 2-pt shot at rim,2,73-81,,
2:50.0,,,73-81,,Turnover by S. Curry (lost ball; steal by E. Kanter)
2:43.0,Shooting foul by F. Ezeli (drawn by S. Adams),,73-81,,
2:43.0,S. Adams misses free throw 1 of 2,,73-81,,
2:43.0,Offensive rebound by Team,,73-81,,
2:43.0,S. Adams misses free throw 2 of 2,,73-81,,
2:43.0,,,73-81,,Defensive rebound by Team
2:43.0,Loose ball foul by E. Kanter,,73-81,,
2:43.0,,,73-82,1,D. Green makes free throw 1 of 2
2:43.0,,,73-83,1,D. Green makes free throw 2 of 2
2:32.0,R. Westbrook misses 2-pt shot from 1 ft,,73-83,,
2:31.0,,,73-83,,Defensive rebound by A. Iguodala
2:23.0,,,73-83,,F. Ezeli misses 2-pt shot from 5 ft (block by E. Kanter)
2:22.0,Defensive rebound by R. Westbrook,,73-83,,
2:16.0,E. Kanter makes 2-pt shot from 2 ft (assist by R. Westbrook),2,75-83,,
1:54.0,,,75-83,,D. Green misses 3-pt shot from 27 ft
1:53.0,,,75-83,,Offensive rebound by F. Ezeli
1:44.0,,,75-83,,Turnover by S. Curry (lost ball; steal by R. Westbrook)
1:43.0,,,75-83,,Personal foul by F. Ezeli
1:43.0,R. Westbrook makes free throw 1 of 2,1,76-83,,
1:43.0,R. Westbrook makes free throw 2 of 2,1,77-83,,
1:39.0,Personal foul by E. Kanter,,77-83,,
1:39.0,,,77-83,,F. Ezeli misses free throw 1 of 2
1:39.0,,,77-83,,Offensive rebound by Team
1:39.0,,,77-84,1,F. Ezeli makes free throw 2 of 2
1:38.0,,,77-84,,Personal foul by S. Livingston
1:38.0,S. Adams makes free throw 1 of 2,1,78-84,,
1:38.0,,,78-84,,M. Speights enters the game for F. Ezeli
1:38.0,S. Adams makes free throw 2 of 2,1,79-84,,
1:25.0,,,79-86,2,D. Green makes 2-pt shot from 1 ft
1:10.0,E. Kanter misses 3-pt shot from 24 ft,,79-86,,
1:10.0,Offensive rebound by R. Westbrook,,79-86,,
1:09.0,R. Westbrook makes 2-pt shot from 1 ft,2,81-86,,
0:55.0,,,81-88,2,D. Green makes 2-pt shot from 15 ft
0:45.0,,,81-88,,Personal foul by M. Speights
0:45.0,S. Adams makes free throw 1 of 2,1,82-88,,
0:45.0,S. Adams makes free throw 2 of 2,1,83-88,,
0:32.0,,,83-88,,S. Curry misses 3-pt shot from 27 ft
0:31.0,Defensive rebound by D. Waiters,,83-88,,
0:10.0,K. Durant makes 2-pt shot from 11 ft,2,85-88,,
0:05.0,,,85-88,,S. Livingston misses 2-pt shot from 14 ft
0:02.0,Defensive rebound by E. Kanter,,85-88,,
0:00.0,End of 3rd quarter,,,,End of 3rd quarter
12:00.0,Start of 4th quarter,,,,Start of 4th quarter
11:48.0,K. Durant makes 3-pt shot from 27 ft (assist by D. Waiters),3,88-88,,
11:26.0,,,88-88,,M. Speights misses 2-pt shot from 12 ft
11:25.0,,,88-88,,Offensive rebound by A. Iguodala
11:18.0,,,88-88,,H. Barnes misses 3-pt shot from 26 ft
11:18.0,Defensive rebound by K. Durant,,88-88,,
10:55.0,S. Adams misses 2-pt shot from 11 ft,,88-88,,
10:54.0,,,88-88,,Defensive rebound by K. Thompson
10:46.0,,,88-88,,Turnover by K. Thompson (lost ball; steal by K. Durant)
10:45.0,,,88-88,,Personal foul by M. Speights
10:30.0,D. Waiters makes 2-pt shot from 3 ft,2,90-88,,
10:17.0,,,90-88,,Shooting foul by R. Foye (drawn by M. Speights)
10:17.0,,,90-88,,M. Speights misses free throw 1 of 2
10:17.0,,,90-88,,Offensive rebound by Team
10:17.0,,,90-89,1,M. Speights makes free throw 2 of 2
9:54.0,D. Waiters makes 3-pt shot from 23 ft (assist by K. Durant),3,93-89,,
9:42.0,,,93-89,,K. Thompson misses 3-pt shot from 25 ft
9:42.0,Defensive rebound by S. Adams,,93-89,,
9:23.0,K. Durant misses 3-pt shot from 26 ft,,93-89,,
9:22.0,,,93-89,,Defensive rebound by A. Iguodala
9:12.0,,,93-91,2,H. Barnes makes 2-pt shot from 7 ft
8:53.0,K. Durant makes 2-pt shot from 11 ft,2,95-91,,
8:30.0,,,95-91,,S. Livingston misses 2-pt shot from 8 ft
8:28.0,Defensive rebound by E. Kanter,,95-91,,
8:05.0,R. Foye misses 3-pt shot from 26 ft,,95-91,,
8:05.0,Offensive rebound by Team,,95-91,,
8:05.0,Turnover by Team (shot clock),,95-91,,
8:05.0,Official timeout,,95-91,,
8:05.0,,,95-91,,S. Curry enters the game for A. Iguodala
8:05.0,,,95-91,,D. Green enters the game for M. Speights
8:05.0,R. Westbrook enters the game for S. Adams,,95-91,,
8:05.0,S. Ibaka enters the game for R. Foye,,95-91,,
7:52.0,,,95-91,,S. Curry misses 2-pt shot from 6 ft
7:52.0,Defensive rebound by E. Kanter,,95-91,,
7:39.0,K. Durant misses 3-pt shot from 25 ft,,95-91,,
7:37.0,Offensive rebound by E. Kanter,,95-91,,
7:34.0,E. Kanter misses 2-pt shot from 4 ft,,95-91,,
7:33.0,,,95-91,,Defensive rebound by H. Barnes
7:26.0,,,95-93,2,D. Green makes 2-pt shot from 2 ft
7:06.0,K. Durant misses 2-pt shot from 18 ft,,95-93,,
7:06.0,,,95-93,,Defensive rebound by S. Livingston
7:02.0,,,95-93,,K. Thompson misses 3-pt shot from 27 ft
7:02.0,,,95-93,,Offensive rebound by S. Curry
6:47.0,,,95-93,,D. Green misses 3-pt shot from 25 ft
6:47.0,Defensive rebound by R. Westbrook,,95-93,,
6:30.0,R. Westbrook misses 2-pt shot from 12 ft,,95-93,,
6:29.0,Offensive rebound by E. Kanter,,95-93,,
6:28.0,E. Kanter makes 2-pt shot from 3 ft,2,97-93,,
6:26.0,Violation by Team (jump ball),,97-93,,
6:10.0,,,97-93,,S. Curry misses 3-pt shot from 30 ft
6:10.0,,,97-93,,Offensive rebound by S. Livingston
6:10.0,,,97-93,,S. Livingston misses 2-pt shot from 2 ft
6:08.0,Defensive rebound by K. Durant,,97-93,,
5:50.0,K. Durant misses 2-pt shot from 13 ft,,97-93,,
5:50.0,,,97-93,,Defensive rebound by S. Curry
5:41.0,,,97-93,,K. Thompson misses 3-pt shot from 23 ft
5:41.0,Defensive rebound by R. Westbrook,,97-93,,
5:34.0,Oklahoma City full timeout,,97-93,,
5:34.0,S. Adams enters the game for E. Kanter,,97-93,,
