time,Golden State,pts.away,score,pts.home,Portland
7:21.0,K. Durant enters the game for A. Iguodala,,44-28,,
7:21.0,Z. Pachulia enters the game for J. McAdoo,,44-28,,
7:21.0,I. Clark enters the game for D. Green,,44-28,,
7:08.0,,,45-28,,E. Turner misses 2-pt shot from 15 ft
7:06.0,Defensive rebound by P. McCaw,,45-28,,
7:00.0,Turnover by K. Durant (bad pass),,45-28,,
6:40.0,,,45-30,2,M. Plumlee makes 2-pt shot at rim (assist by D. Lillard)
6:40.0,Golden State full timeout,,45-30,,
6:23.0,Z. Pachulia makes 2-pt shot at rim (assist by K. Durant),2,47-30,,
6:02.0,,,47-30,,Turnover by D. Lillard (bad pass; steal by K. Thompson)
5:50.0,K. Thompson misses 2-pt shot from 9 ft,,47-30,,
5:50.0,Offensive rebound by Z. Pachulia,,47-30,,
5:50.0,Shooting foul by A. Aminu (drawn by Z. Pachulia),,47-30,,
5:50.0,Z. Pachulia makes free throw 1 of 2,1,48-30,,
5:50.0,Z. Pachulia makes free throw 2 of 2,1,49-30,,
5:50.0,,,48-30,,C. McCollum enters the game for A. Crabbe
5:34.0,,,49-30,,D. Lillard misses 2-pt shot from 4 ft (block by K. Thompson)
5:33.0,Defensive rebound by K. Thompson,,49-30,,
5:30.0,K. Durant makes 2-pt shot from 2 ft (assist by K. Thompson),2,51-30,,
5:30.0,,,51-30,,Portland full timeout
5:17.0,,,51-30,,A. Aminu misses 2-pt shot from 2 ft
5:17.0,Defensive rebound by Z. Pachulia,,51-30,,
5:11.0,K. Durant misses 3-pt shot from 25 ft,,51-30,,
5:11.0,,,51-30,,Defensive rebound by M. Plumlee
4:59.0,,,51-30,,M. Plumlee misses 2-pt shot from 11 ft
4:59.0,,,51-30,,Offensive rebound by Team
4:57.0,Personal foul by Z. Pachulia (drawn by M. Plumlee),,51-30,,
4:57.0,A. Iguodala enters the game for K. Thompson,,51-30,,
4:46.0,,,51-33,3,A. Aminu makes 3-pt shot from 24 ft (assist by D. Lillard)
4:27.0,Offensive foul by Z. Pachulia,,51-33,,
4:27.0,Turnover by Z. Pachulia (offensive foul),,51-33,,
4:13.0,,,51-33,,Shooting foul by I. Clark (drawn by C. McCollum)
4:13.0,,,51-34,1,C. McCollum makes free throw 1 of 2
4:13.0,,,51-35,1,C. McCollum makes free throw 2 of 2
4:13.0,D. Green enters the game for Z. Pachulia,,51-34,,
3:58.0,,,51-35,,Personal foul by A. Aminu (drawn by K. Durant)
3:58.0,K. Durant makes free throw 1 of 2,1,52-35,,
3:58.0,K. Durant makes free throw 2 of 2,1,53-35,,
3:45.0,,,53-37,2,M. Plumlee makes 2-pt shot at rim (assist by E. Turner)
3:20.0,K. Durant misses 2-pt shot from 10 ft,,53-37,,
3:20.0,,,53-37,,Defensive rebound by A. Aminu
3:10.0,,,53-39,2,C. McCollum makes 2-pt shot from 1 ft
3:10.0,Golden State full timeout,,53-39,,
3:10.0,K. Thompson enters the game for P. McCaw,,53-39,,
3:10.0,S. Livingston enters the game for I. Clark,,53-39,,
2:55.0,K. Durant misses 2-pt shot from 14 ft,,53-39,,
2:54.0,,,53-39,,Defensive rebound by M. Plumlee
2:44.0,Personal foul by S. Livingston (drawn by E. Turner),,53-39,,
2:33.0,,,53-39,,E. Turner misses 3-pt shot from 25 ft
2:32.0,,,53-39,,Offensive rebound by C. McCollum
2:31.0,,,53-39,,Shooting foul by D. Green (drawn by M. Plumlee)
2:31.0,,,53-39,,M. Plumlee misses free throw 1 of 2
2:31.0,,,53-39,,Offensive rebound by Team
2:31.0,,,53-40,1,M. Plumlee makes free throw 2 of 2
2:22.0,D. Green misses 3-pt shot from 25 ft,,53-40,,
2:21.0,,,53-40,,Defensive rebound by E. Turner
2:16.0,,,53-42,2,M. Plumlee makes 2-pt shot at rim (assist by E. Turner)
1:55.0,K. Thompson misses 2-pt shot from 1 ft,,53-42,,
1:55.0,,,53-42,,Defensive rebound by M. Plumlee
1:39.0,,,53-42,,C. McCollum misses 2-pt shot from 5 ft
1:38.0,Defensive rebound by Team,,53-42,,
1:19.0,Turnover by D. Green (bad pass; steal by A. Aminu),,53-42,,
1:13.0,,,53-45,3,D. Lillard makes 3-pt shot from 25 ft (assist by A. Aminu)
0:58.0,S. Livingston misses 2-pt shot from 13 ft,,53-45,,
0:57.0,,,53-45,,Defensive rebound by C. McCollum
0:40.0,,,53-48,3,D. Lillard makes 3-pt shot from 25 ft (assist by E. Turner)
0:34.0,K. Durant misses 3-pt shot from 26 ft,,53-48,,
0:33.0,,,53-48,,Defensive rebound by C. McCollum
0:22.0,,,53-50,2,E. Turner makes 2-pt shot from 2 ft (assist by D. Lillard)
0:02.0,Offensive charge foul by D. Green,,53-50,,
0:02.0,Turnover by D. Green (offensive foul),,53-50,,
0:02.0,,,53-50,,Portland full timeout
0:02.0,P. McCaw enters the game for D. Green,,53-50,,
0:02.0,J. McAdoo enters the game for S. Livingston,,53-50,,
0:02.0,,,53-50,,P. Connaughton enters the game for M. Plumlee
0:00.0,,,53-50,,Turnover by P. Connaughton (bad pass; steal by J. McAdoo)
0:00.0,End of 2nd quarter,,,,End of 2nd quarter
12:00.0,Start of 3rd quarter,,,,Start of 3rd quarter
11:44.0,K. Thompson makes 2-pt shot from 15 ft (assist by Z. Pachulia),2,55-50,,
11:20.0,,,55-52,2,N. Vonleh makes 2-pt shot from 4 ft
11:06.0,Shooting foul by M. Plumlee (drawn by Z. Pachulia),,55-52,,
11:06.0,Z. Pachulia misses free throw 1 of 2,,55-52,,
11:06.0,Offensive rebound by Team,,55-52,,
11:06.0,Z. Pachulia makes free throw 2 of 2,1,56-52,,
10:47.0,,,56-52,,Turnover by N. Vonleh (lost ball; steal by D. Green)
10:41.0,K. Durant makes 2-pt shot from 4 ft,2,58-52,,
10:29.0,,,58-54,2,C. McCollum makes 2-pt shot from 1 ft
10:18.0,Offensive foul by D. Green,,58-54,,
10:18.0,Turnover by D. Green (offensive foul),,58-54,,
10:03.0,,,58-54,,N. Vonleh misses 2-pt shot from 12 ft
10:02.0,Defensive rebound by K. Durant,,58-54,,
9:50.0,S. Livingston misses 2-pt shot from 2 ft,,58-54,,
9:48.0,,,58-54,,Defensive rebound by M. Plumlee
9:42.0,,,58-54,,C. McCollum misses 2-pt shot from 13 ft
9:41.0,Defensive rebound by K. Durant,,58-54,,
9:26.0,K. Thompson misses 2-pt shot from 18 ft,,58-54,,
9:25.0,,,58-54,,Defensive rebound by N. Vonleh
9:21.0,Personal foul by K. Durant (drawn by C. McCollum),,58-54,,
9:16.0,,,58-54,,D. Lillard misses 3-pt shot from 28 ft
9:15.0,Defensive rebound by K. Thompson,,58-54,,
9:06.0,Shooting foul by E. Turner (drawn by K. Durant),,58-54,,
9:06.0,K. Durant makes free throw 1 of 2,1,59-54,,
9:06.0,K. Durant makes free throw 2 of 2,1,60-54,,
8:51.0,,,60-56,2,M. Plumlee makes 2-pt shot at rim (assist by E. Turner)
8:39.0,D. Green misses 3-pt shot from 26 ft,,60-56,,
8:38.0,,,60-56,,Defensive rebound by D. Lillard
8:23.0,,,60-59,3,E. Turner makes 3-pt shot from 24 ft (assist by D. Lillard)
8:21.0,Golden State full timeout,,60-59,,
8:21.0,A. Iguodala enters the game for D. Green,,60-59,,
8:07.0,S. Livingston makes 2-pt shot from 7 ft,2,62-59,,
7:51.0,,,62-59,,Offensive charge foul by N. Vonleh
7:51.0,,,62-59,,Turnover by N. Vonleh (offensive foul)
7:29.0,K. Durant makes 2-pt shot from 15 ft (assist by K. Thompson),2,64-59,,
7:20.0,,,64-59,,Shooting foul by Z. Pachulia (drawn by D. Lillard)
7:20.0,,,64-60,1,D. Lillard makes free throw 1 of 2
7:20.0,,,64-61,1,D. Lillard makes free throw 2 of 2
7:08.0,K. Thompson misses 2-pt shot from 20 ft,,64-61,,
7:07.0,,,64-61,,Defensive rebound by C. McCollum
6:57.0,,,64-64,3,E. Turner makes 3-pt shot from 24 ft (assist by M. Plumlee)
6:44.0,K. Thompson misses 2-pt shot from 21 ft,,64-64,,
6:43.0,,,64-64,,Defensive rebound by M. Plumlee
6:36.0,,,64-64,,D. Lillard misses 2-pt shot from 20 ft
6:34.0,Defensive rebound by A. Iguodala,,64-64,,
6:26.0,K. Durant makes 2-pt shot from 3 ft (assist by A. Iguodala),2,66-64,,
6:07.0,,,66-64,,Turnover by C. McCollum (lost ball; steal by Z. Pachulia)
6:04.0,Shooting foul by M. Plumlee (drawn by Z. Pachulia),,66-64,,
6:04.0,Z. Pachulia makes free throw 1 of 2,1,67-64,,
6:04.0,Z. Pachulia makes free throw 2 of 2,1,68-64,,
6:04.0,P. McCaw enters the game for S. Livingston,,67-64,,
6:04.0,,,67-64,,A. Crabbe enters the game for C. McCollum
6:04.0,,,67-64,,A. Aminu enters the game for N. Vonleh
5:50.0,,,68-64,,A. Aminu misses 2-pt shot from 9 ft
5:49.0,Defensive rebound by K. Durant,,68-64,,
5:45.0,Turnover by K. Durant (palming),,68-64,,
5:31.0,,,68-66,2,A. Crabbe makes 2-pt shot from 14 ft (assist by D. Lillard)
5:16.0,Turnover by K. Durant (bad pass; steal by A. Aminu),,68-66,,
5:12.0,,,68-68,2,M. Plumlee makes 2-pt shot from 2 ft (assist by D. Lillard)
4:52.0,Shooting foul by A. Crabbe (drawn by K. Thompson),,68-68,,
4:52.0,K. Thompson makes free throw 1 of 2,1,69-68,,
4:52.0,K. Thompson makes free throw 2 of 2,1,70-68,,
4:52.0,,,69-68,,M. Harkless enters the game for E. Turner
4:52.0,J. McGee enters the game for Z. Pachulia,,69-68,,
4:37.0,,,70-68,,M. Plumlee misses 2-pt shot from 3 ft (block by J. McGee)
4:37.0,,,70-68,,Offensive rebound by Team
4:37.0,I. Clark enters the game for K. Thompson,,70-68,,
4:28.0,,,70-68,,A. Crabbe misses 3-pt shot from 25 ft
4:28.0,Defensive rebound by I. Clark,,70-68,,
4:22.0,,,70-68,,Violation by M. Plumlee (def goaltending)
4:22.0,K. Durant makes 2-pt shot from 2 ft,2,72-68,,
4:14.0,,,72-68,,Turnover by M. Plumlee (bad pass; steal by J. McGee)
3:55.0,J. McGee makes 2-pt shot from 2 ft (assist by A. Iguodala),2,74-68,,
3:55.0,,,74-68,,Portland full timeout
3:55.0,,,74-68,,M. Leonard enters the game for M. Plumlee
3:44.0,,,74-70,2,M. Harkless makes 2-pt shot at rim (assist by D. Lillard)
3:28.0,K. Durant misses 2-pt shot from 18 ft,,74-70,,
3:27.0,,,74-70,,Defensive rebound by M. Harkless
3:15.0,,,74-70,,M. Leonard misses 2-pt shot from 1 ft (block by K. Durant)
3:14.0,Defensive rebound by K. Durant,,74-70,,
3:08.0,J. McGee makes 2-pt shot from 4 ft (assist by K. Durant),2,76-70,,
2:46.0,,,76-70,,A. Aminu misses 3-pt shot from 26 ft
2:45.0,Defensive rebound by J. McGee,,76-70,,
2:36.0,Shooting foul by M. Leonard (drawn by J. McGee),,76-70,,
2:36.0,J. McGee misses free throw 1 of 2,,76-70,,
2:36.0,Offensive rebound by Team,,76-70,,
2:36.0,J. McGee misses free throw 2 of 2,,76-70,,
2:36.0,,,76-70,,Defensive rebound by M. Leonard
2:36.0,,,76-70,,C. McCollum enters the game for D. Lillard
2:17.0,,,76-70,,A. Aminu misses 3-pt shot from 24 ft
2:17.0,Defensive rebound by Team,,76-70,,
2:01.0,K. Durant misses 2-pt shot from 13 ft,,76-70,,
2:01.0,,,76-70,,Defensive rebound by A. Aminu
1:50.0,,,76-70,,Turnover by A. Aminu (lost ball)
1:50.0,D. Green enters the game for K. Durant,,76-70,,
1:40.0,,,76-70,,Personal foul by C. McCollum (drawn by I. Clark)
1:40.0,I. Clark makes free throw 1 of 2,1,77-70,,
1:40.0,I. Clark makes free throw 2 of 2,1,78-70,,
1:19.0,,,78-72,2,M. Leonard makes 2-pt shot from 3 ft (assist by C. McCollum)
1:03.0,I. Clark misses 3-pt shot from 27 ft,,78-72,,
1:02.0,Offensive rebound by J. McGee,,78-72,,
0:56.0,A. Iguodala makes 3-pt shot from 25 ft (assist by D. Green),3,81-72,,
0:37.0,,,81-72,,M. Harkless misses 3-pt shot from 23 ft
0:36.0,Defensive rebound by I. Clark,,81-72,,
0:29.0,A. Iguodala makes 3-pt shot from 25 ft (assist by I. Clark),3,84-72,,
0:15.0,Violation by J. McGee (def goaltending),,84-72,,
0:15.0,,,84-74,2,M. Harkless makes 2-pt shot from 1 ft (assist by C. McCollum)
0:00.0,Turnover by I. Clark (bad pass; steal by M. Harkless),,84-74,,
0:00.0,End of 3rd quarter,,,,End of 3rd quarter
12:00.0,Start of 4th quarter,,,,Start of 4th quarter
11:47.0,,,84-77,3,C. McCollum makes 3-pt shot from 24 ft (assist by E. Turner)
11:23.0,K. Thompson makes 2-pt shot from 21 ft (assist by J. McAdoo),2,86-77,,
11:02.0,,,86-79,2,A. Crabbe makes 2-pt shot from 9 ft (assist by A. Aminu)
10:50.0,,,86-79,,Personal foul by A. Crabbe (drawn by K. Thompson)
10:41.0,K. Thompson misses 2-pt shot from 21 ft,,86-79,,
10:40.0,,,86-79,,Defensive rebound by E. Turner
10:32.0,,,86-79,,E. Turner misses 2-pt shot from 16 ft
10:31.0,Defensive rebound by D. Green,,86-79,,
10:26.0,Shooting foul by E. Turner (drawn by K. Thompson),,86-79,,
10:26.0,K. Thompson makes free throw 1 of 2,1,87-79,,
10:26.0,K. Thompson makes free throw 2 of 2,1,88-79,,
10:09.0,,,88-79,,Turnover by C. McCollum (traveling)
9:59.0,Turnover by D. Green (bad pass; steal by M. Harkless),,88-79,,
9:51.0,,,88-81,2,M. Harkless makes 2-pt shot from 2 ft (assist by A. Aminu)
9:34.0,S. Livingston makes 2-pt shot from 10 ft,2,90-81,,
9:17.0,,,90-84,3,C. McCollum makes 3-pt shot from 24 ft (assist by M. Harkless)
8:56.0,K. Thompson misses 2-pt shot from 2 ft,,90-84,,
8:56.0,,,90-84,,Defensive rebound by A. Aminu
8:52.0,,,90-86,2,M. Harkless makes 2-pt shot at rim (assist by A. Crabbe)
8:50.0,Golden State full timeout,,90-86,,
8:50.0,,,90-86,,D. Lillard enters the game for A. Crabbe
8:30.0,Turnover by D. Green (bad pass; steal by C. McCollum),,90-86,,
8:22.0,,,90-89,3,C. McCollum makes 3-pt shot from 24 ft
7:56.0,S. Livingston misses 2-pt shot from 7 ft,,90-89,,
7:55.0,,,90-89,,Defensive rebound by C. McCollum
7:54.0,,,90-89,,C. McCollum misses 2-pt shot from 2 ft
7:54.0,Defensive rebound by D. Green,,90-89,,
7:54.0,Shooting foul by M. Harkless (drawn by J. McAdoo),,90-89,,
7:54.0,J. McAdoo makes free throw 1 of 2,1,91-89,,
7:54.0,J. McAdoo makes free throw 2 of 2,1,92-89,,
7:54.0,P. McCaw enters the game for S. Livingston,,91-89,,
7:54.0,K. Durant enters the game for D. Green,,91-89,,
7:36.0,,,92-89,,E. Turner misses 2-pt shot from 3 ft (block by J. McAdoo)
7:35.0,,,92-89,,Offensive rebound by M. Harkless
7:29.0,,,92-89,,M. Harkless misses 3-pt shot from 24 ft
7:28.0,Defensive rebound by K. Thompson,,92-89,,
7:18.0,K. Durant misses 2-pt shot from 5 ft,,92-89,,
7:17.0,Offensive rebound by K. Durant,,92-89,,
7:16.0,K. Durant misses 2-pt shot from 2 ft,,92-89,,
7:15.0,,,92-89,,Defensive rebound by A. Aminu
7:02.0,,,92-91,2,D. Lillard makes 2-pt shot from 17 ft
6:47.0,Shooting foul by C. McCollum (drawn by K. Thompson),,92-91,,
6:47.0,K. Thompson makes free throw 1 of 2,1,93-91,,
6:47.0,K. Thompson misses free throw 2 of 2,,93-91,,
6:46.0,,,93-91,,Defensive rebound by A. Aminu
6:31.0,,,93-93,2,A. Aminu makes 2-pt shot from 1 ft
6:10.0,K. Durant misses 3-pt shot from 25 ft,,93-93,,
6:09.0,Offensive rebound by J. McAdoo,,93-93,,
6:06.0,A. Iguodala makes 3-pt shot from 23 ft (assist by J. McAdoo),3,96-93,,
5:52.0,,,96-95,2,D. Lillard makes 2-pt shot from 1 ft
5:34.0,Turnover by K. Durant (traveling),,96-95,,
5:34.0,Official timeout,,96-95,,
5:34.0,,,96-95,,M. Plumlee enters the game for M. Harkless
5:34.0,D. Green enters the game for K. Thompson,,96-95,,
5:34.0,Z. Pachulia enters the game for J. McAdoo,,96-95,,
5:13.0,,,96-95,,E. Turner misses 2-pt shot from 15 ft
