time,Houston,pts.away,score,pts.home,Golden State
6:27.0,Turnover by J. Harden (bad pass; steal by K. Looney),,13-8,,
6:23.0,,,13-10,2,S. Curry makes 2-pt shot from 2 ft (assist by D. Green)
6:14.0,Turnover by J. Harden (bad pass; steal by K. Thompson),,13-10,,
6:08.0,,,13-13,3,S. Curry makes 3-pt shot from 28 ft (assist by K. Durant)
5:50.0,J. Harden makes 2-pt shot at rim,2,15-13,,
5:43.0,,,15-13,,K. Durant misses 2-pt shot from 7 ft
5:41.0,,,15-13,,Offensive rebound by K. Looney
5:40.0,,,15-13,,K. Looney misses 2-pt shot from 1 ft
5:39.0,,,15-13,,K. Looney misses 2-pt shot from 1 ft
5:39.0,,,15-13,,Offensive rebound by K. Looney
5:38.0,,,15-13,,Offensive rebound by K. Durant
5:36.0,,,15-13,,K. Durant misses 2-pt shot from 9 ft
5:35.0,Defensive rebound by P. Tucker,,15-13,,
5:12.0,J. Harden misses 3-pt shot from 25 ft,,15-13,,
5:09.0,,,15-13,,Defensive rebound by D. Green
5:07.0,,,15-13,,S. Curry misses 3-pt shot from 28 ft
5:03.0,Defensive rebound by C. Capela,,15-13,,
4:56.0,T. Ariza misses 3-pt shot from 27 ft,,15-13,,
4:52.0,,,15-13,,Defensive rebound by K. Looney
4:40.0,,,15-15,2,K. Thompson makes 2-pt shot from 10 ft
4:20.0,C. Capela misses 2-pt shot from 3 ft,,15-15,,
4:19.0,Offensive rebound by J. Harden,,15-15,,
4:19.0,Shooting foul by K. Looney (drawn by J. Harden),,15-15,,
4:19.0,J. Harden makes free throw 1 of 2,1,16-15,,
4:19.0,,,16-15,,J. Bell enters the game for K. Looney
4:19.0,L. Mbah a Moute enters the game for C. Capela,,16-15,,
4:19.0,J. Harden makes free throw 2 of 2,1,17-15,,
3:56.0,,,17-15,,D. Green misses 3-pt shot from 27 ft
3:51.0,,,17-15,,Offensive rebound by J. Bell
3:47.0,,,17-15,,Turnover by J. Bell (bad pass; steal by T. Ariza)
3:42.0,T. Ariza makes 2-pt shot from 1 ft (assist by J. Harden),2,19-15,,
3:37.0,,,19-15,,Shooting foul by P. Tucker (drawn by K. Durant)
3:37.0,,,19-16,1,K. Durant makes free throw 1 of 2
3:37.0,,,19-17,1,K. Durant makes free throw 2 of 2
3:30.0,T. Ariza makes 3-pt shot from 25 ft (assist by J. Harden),3,22-17,,
3:10.0,,,22-19,2,D. Green makes 2-pt shot from 1 ft (assist by S. Curry)
2:55.0,J. Harden makes 2-pt shot from 12 ft,2,24-19,,
2:37.0,,,24-19,,S. Curry misses 3-pt shot from 22 ft
2:35.0,Defensive rebound by J. Harden,,24-19,,
2:31.0,J. Harden makes 3-pt shot from 28 ft,3,27-19,,
2:17.0,,,27-19,,K. Durant misses 3-pt shot from 28 ft
2:12.0,Defensive rebound by T. Ariza,,27-19,,
2:05.0,G. Green misses 2-pt shot from 9 ft,,27-19,,
2:03.0,Offensive rebound by Team,,27-19,,
2:03.0,Houston full timeout,,27-19,,
2:03.0,,,27-19,,D. West enters the game for K. Thompson
2:03.0,,,27-19,,S. Livingston enters the game for D. Green
2:03.0,,,27-19,,N. Young enters the game for S. Curry
1:50.0,P. Tucker misses 2-pt shot from 5 ft,,27-19,,
1:49.0,Offensive rebound by L. Mbah a Moute,,27-19,,
1:33.0,G. Green makes 3-pt shot from 24 ft (assist by P. Tucker),3,30-19,,
1:09.0,,,30-19,,Turnover by K. Durant (bad pass; steal by J. Harden)
1:04.0,P. Tucker makes 3-pt shot from 23 ft (assist by J. Harden),3,33-19,,
0:50.0,,,33-19,,Shooting foul by P. Tucker (drawn by K. Durant)
0:50.0,,,33-20,1,K. Durant makes free throw 1 of 3
0:50.0,,,33-20,,K. Durant misses free throw 2 of 3
0:50.0,,,33-20,,Offensive rebound by Team
0:50.0,,,33-20,,K. Looney enters the game for J. Bell
0:50.0,C. Capela enters the game for T. Ariza,,33-20,,
0:50.0,E. Gordon enters the game for P. Tucker,,33-20,,
0:50.0,,,33-20,,K. Durant misses free throw 3 of 3
0:49.0,Defensive rebound by E. Gordon,,33-20,,
0:34.0,,,33-20,,Personal foul by D. West (drawn by C. Capela)
0:31.0,J. Harden makes 3-pt shot from 29 ft,3,36-20,,
0:14.0,Personal foul by J. Harden (drawn by K. Durant),,36-20,,
0:14.0,,,36-21,1,K. Durant makes free throw 1 of 2
0:14.0,,,36-21,,D. Green enters the game for D. West
0:14.0,T. Ariza enters the game for C. Capela,,36-21,,
0:14.0,,,36-22,1,K. Durant makes free throw 2 of 2
0:01.0,Shooting foul by N. Young (drawn by J. Harden),,36-22,,
0:01.0,J. Harden makes free throw 1 of 3,1,37-22,,
0:01.0,J. Harden makes free throw 2 of 3,1,38-22,,
0:01.0,J. Harden makes free throw 3 of 3,1,39-22,,
0:00.0,End of 1st quarter,,,,End of 1st quarter
12:00.0,Start of 2nd quarter,,,,Start of 2nd quarter
11:49.0,,,39-25,3,K. Thompson makes 3-pt shot from 25 ft (assist by S. Curry)
11:29.0,Turnover by G. Green (traveling),,39-25,,
11:14.0,,,39-25,,S. Curry misses 3-pt shot from 23 ft
11:13.0,Defensive rebound by C. Capela,,39-25,,
10:57.0,G. Green misses 3-pt shot from 24 ft,,39-25,,
10:56.0,Offensive rebound by Team,,39-25,,
10:56.0,J. Harden enters the game for G. Green,,39-25,,
10:56.0,Offensive foul by E. Gordon (drawn by N. Young),,39-25,,
10:56.0,Turnover by E. Gordon (offensive foul),,39-25,,
10:46.0,,,39-25,,Turnover by D. Green (lost ball; steal by J. Harden)
10:41.0,J. Harden makes 2-pt shot from 2 ft,2,41-25,,
10:30.0,,,41-27,2,K. Thompson makes 2-pt shot from 2 ft (assist by D. Green)
10:12.0,T. Ariza misses 3-pt shot from 26 ft,,41-27,,
10:11.0,,,41-27,,Defensive rebound by S. Curry
10:03.0,,,41-29,2,S. Curry makes 2-pt shot from 3 ft
9:46.0,J. Harden misses 2-pt shot from 4 ft (block by S. Curry),,41-29,,
9:45.0,Offensive rebound by Team,,41-29,,
9:45.0,P. Tucker enters the game for L. Mbah a Moute,,41-29,,
9:45.0,,,41-29,,Violation by S. Curry (kicked ball)
9:32.0,Turnover by J. Harden (bad pass; steal by D. Green),,41-29,,
9:27.0,,,41-29,,N. Young misses 3-pt shot from 26 ft
9:26.0,Defensive rebound by P. Tucker,,41-29,,
9:16.0,E. Gordon makes 2-pt shot from 1 ft,2,43-29,,
9:09.0,,,43-31,2,S. Livingston makes 2-pt shot from 2 ft (assist by K. Thompson)
8:55.0,,,43-31,,Personal foul by N. Young (drawn by C. Capela)
8:50.0,J. Harden misses 3-pt shot from 24 ft,,43-31,,
8:49.0,,,43-31,,Defensive rebound by D. Green
8:44.0,,,43-31,,S. Curry misses 3-pt shot from 27 ft
8:42.0,Defensive rebound by Team,,43-31,,
8:27.0,Turnover by E. Gordon (lost ball; steal by K. Thompson),,43-31,,
8:22.0,,,43-31,,K. Thompson misses 3-pt shot from 27 ft
8:21.0,Defensive rebound by P. Tucker,,43-31,,
8:13.0,Turnover by T. Ariza (turnover),,43-31,,
8:13.0,,,43-31,,K. Durant enters the game for N. Young
7:56.0,,,43-34,3,K. Thompson makes 3-pt shot from 26 ft (assist by K. Durant)
7:33.0,E. Gordon makes 3-pt shot from 26 ft (assist by J. Harden),3,46-34,,
7:21.0,Personal foul by T. Ariza (drawn by D. Green),,46-34,,
7:13.0,,,46-34,,S. Curry misses 3-pt shot from 25 ft
7:12.0,Defensive rebound by E. Gordon,,46-34,,
7:05.0,P. Tucker misses 3-pt shot from 23 ft,,46-34,,
7:03.0,,,46-34,,Defensive rebound by S. Curry
6:50.0,,,46-36,2,S. Livingston makes 2-pt shot from 17 ft
6:26.0,T. Ariza makes 2-pt shot from 3 ft,2,48-36,,
6:10.0,,,48-39,3,K. Durant makes 3-pt shot from 26 ft (assist by D. Green)
6:08.0,Houston full timeout,,48-39,,
6:08.0,,,48-39,,J. Bell enters the game for D. Green
6:08.0,,,48-39,,K. Looney enters the game for S. Livingston
6:08.0,G. Green enters the game for C. Capela,,48-39,,
5:46.0,J. Harden misses 2-pt shot from 2 ft (block by K. Durant),,48-39,,
5:44.0,,,48-39,,Defensive rebound by K. Durant
5:39.0,,,48-41,2,K. Durant makes 2-pt shot from 1 ft
5:23.0,T. Ariza makes 2-pt shot from 3 ft (assist by J. Harden),2,50-41,,
5:02.0,,,50-41,,K. Looney misses 2-pt shot from 2 ft
5:00.0,,,50-41,,Offensive rebound by Team
5:00.0,Personal foul by T. Ariza (drawn by K. Durant),,50-41,,
4:51.0,Personal foul by G. Green (drawn by K. Durant),,50-41,,
4:51.0,L. Mbah a Moute enters the game for G. Green,,50-41,,
4:41.0,,,50-43,2,K. Looney makes 2-pt shot from 1 ft (assist by K. Durant)
4:25.0,E. Gordon misses 2-pt shot from 5 ft (block by S. Curry),,50-43,,
4:24.0,,,50-43,,Defensive rebound by S. Curry
4:15.0,,,50-43,,Shooting foul by J. Harden (drawn by K. Durant)
4:15.0,,,50-44,1,K. Durant makes free throw 1 of 3
4:15.0,,,50-45,1,K. Durant makes free throw 2 of 3
4:15.0,,,50-45,,K. Durant misses free throw 3 of 3
4:12.0,,,50-45,,Offensive rebound by K. Looney
4:10.0,,,50-45,,Turnover by S. Curry (turnover)
3:59.0,Turnover by J. Harden (bad pass),,50-45,,
3:45.0,,,50-45,,K. Thompson misses 3-pt shot from 25 ft
3:44.0,Defensive rebound by P. Tucker,,50-45,,
3:35.0,J. Harden makes 2-pt shot from 2 ft,2,52-45,,
3:35.0,Shooting foul by S. Curry (drawn by J. Harden),,52-45,,
3:35.0,,,52-45,,Golden State full timeout
3:35.0,,,52-45,,D. Green enters the game for K. Looney
3:35.0,C. Capela enters the game for L. Mbah a Moute,,52-45,,
3:35.0,J. Harden makes free throw 1 of 1,1,53-45,,
3:23.0,,,53-47,2,S. Curry makes 2-pt shot from 2 ft
3:01.0,Shooting foul by S. Curry (drawn by J. Harden),,53-47,,
3:01.0,J. Harden misses free throw 1 of 3,,53-47,,
3:01.0,Offensive rebound by Team,,53-47,,
3:01.0,J. Harden makes free throw 2 of 3,1,54-47,,
3:01.0,J. Harden makes free throw 3 of 3,1,55-47,,
2:48.0,,,55-47,,J. Bell misses 2-pt shot from 2 ft (block by C. Capela)
2:47.0,,,55-47,,Offensive rebound by Team
2:41.0,,,55-49,2,K. Thompson makes 2-pt shot from 17 ft
2:26.0,E. Gordon makes 3-pt shot from 25 ft,3,58-49,,
2:14.0,,,58-49,,K. Durant misses 3-pt shot from 24 ft
2:13.0,Defensive rebound by J. Harden,,58-49,,
2:04.0,T. Ariza misses 2-pt shot from 8 ft,,58-49,,
2:03.0,Offensive rebound by C. Capela,,58-49,,
1:57.0,Jump ball: D. Green vs. C. Capela (J. Harden gains possession),,,,Jump ball: D. Green vs. C. Capela (J. Harden gains possession)
1:50.0,T. Ariza misses 3-pt shot from 23 ft,,58-49,,
1:46.0,,,58-49,,Defensive rebound by J. Bell
1:43.0,,,58-49,,S. Curry misses 2-pt shot from 18 ft
1:41.0,,,58-49,,Offensive rebound by Team
1:39.0,,,58-49,,K. Thompson misses 3-pt shot from 24 ft
1:37.0,Defensive rebound by C. Capela,,58-49,,
1:22.0,P. Tucker makes 3-pt shot from 23 ft (assist by J. Harden),3,61-49,,
1:09.0,,,61-49,,K. Durant misses 2-pt shot from 11 ft
1:07.0,Defensive rebound by C. Capela,,61-49,,
0:57.0,P. Tucker misses 3-pt shot from 22 ft,,61-49,,
0:56.0,,,61-49,,Defensive rebound by K. Durant
0:45.0,,,61-51,2,S. Curry makes 2-pt shot from 2 ft (assist by J. Bell)
0:31.0,J. Harden misses 3-pt shot from 26 ft,,61-51,,
0:29.0,,,61-51,,Defensive rebound by D. Green
0:11.0,,,61-51,,K. Durant misses 2-pt shot from 12 ft
0:10.0,Defensive rebound by P. Tucker,,61-51,,
0:02.0,E. Gordon misses 2-pt shot from 3 ft,,61-51,,
0:01.0,,,61-51,,Defensive rebound by D. Green
0:00.0,End of 2nd quarter,,,,End of 2nd quarter
12:00.0,Start of 3rd quarter,,,,Start of 3rd quarter
11:42.0,,,61-54,3,K. Thompson makes 3-pt shot from 26 ft
11:22.0,J. Harden misses 3-pt shot from 26 ft,,61-54,,
11:21.0,,,61-54,,Defensive rebound by K. Looney
11:11.0,,,61-56,2,K. Durant makes 2-pt shot from 1 ft
10:56.0,Turnover by E. Gordon (lost ball; steal by D. Green),,61-56,,
10:48.0,,,61-56,,Turnover by D. Green (bad pass; steal by J. Harden)
10:41.0,T. Ariza misses 3-pt shot from 23 ft,,61-56,,
10:40.0,,,61-56,,Defensive rebound by K. Durant
10:27.0,,,61-59,3,K. Thompson makes 3-pt shot from 23 ft (assist by S. Curry)
10:25.0,Houston full timeout,,61-59,,
10:06.0,Turnover by C. Capela (traveling),,61-59,,
9:46.0,,,61-59,,K. Thompson misses 2-pt shot from 1 ft
9:42.0,Defensive rebound by J. Harden,,61-59,,
9:34.0,C. Capela misses 2-pt shot from 3 ft (block by D. Green),,61-59,,
9:33.0,,,61-59,,Defensive rebound by S. Curry
9:24.0,,,61-62,3,S. Curry makes 3-pt shot from 25 ft (assist by K. Looney)
9:17.0,G. Green enters the game for C. Capela,,61-62,,
9:10.0,J. Harden makes 2-pt shot from 1 ft (assist by P. Tucker),2,63-62,,
8:57.0,,,63-62,,K. Thompson misses 2-pt shot from 14 ft (block by G. Green)
8:56.0,,,63-62,,Offensive rebound by K. Thompson
8:49.0,,,63-62,,K. Thompson misses 2-pt shot from 11 ft
8:48.0,Defensive rebound by P. Tucker,,63-62,,
8:48.0,Turnover by G. Green (out of bounds lost ball),,63-62,,
8:24.0,,,63-64,2,K. Durant makes 2-pt shot from 15 ft (assist by S. Curry)
7:58.0,J. Harden makes 3-pt shot from 26 ft,3,66-64,,
7:46.0,,,66-64,,K. Thompson misses 3-pt shot from 25 ft
7:45.0,Defensive rebound by P. Tucker,,66-64,,
7:40.0,Turnover by E. Gordon (bad pass; steal by K. Thompson),,66-64,,
7:39.0,Personal foul by P. Tucker (drawn by K. Durant),,66-64,,
7:39.0,,,66-64,,J. Bell enters the game for K. Looney
7:27.0,,,66-66,2,D. Green makes 2-pt shot from 13 ft (assist by S. Curry)
7:01.0,J. Harden makes 3-pt shot from 26 ft,3,69-66,,
6:41.0,,,69-69,3,K. Thompson makes 3-pt shot from 23 ft (assist by D. Green)
6:24.0,E. Gordon makes 2-pt shot from 1 ft,2,71-69,,
6:12.0,,,71-69,,S. Curry misses 3-pt shot from 26 ft
6:12.0,,,71-69,,Offensive rebound by K. Durant
6:12.0,,,71-69,,Shooting foul by E. Gordon (drawn by K. Durant)
6:12.0,,,71-70,1,K. Durant makes free throw 1 of 2
6:12.0,C. Capela enters the game for E. Gordon,,71-70,,
6:12.0,,,71-70,,K. Durant misses free throw 2 of 2
6:11.0,Defensive rebound by C. Capela,,71-70,,
5:57.0,G. Green makes 3-pt shot from 25 ft (assist by J. Harden),3,74-70,,
5:40.0,,,74-70,,Turnover by J. Bell (step out of bounds)
5:27.0,P. Tucker misses 3-pt shot from 23 ft,,74-70,,
5:26.0,,,74-70,,Defensive rebound by D. Green
5:20.0,,,74-70,,K. Durant misses 3-pt shot from 26 ft
5:19.0,Defensive rebound by C. Capela,,74-70,,
5:05.0,T. Ariza misses 3-pt shot from 22 ft,,74-70,,
5:04.0,Offensive rebound by C. Capela,,74-70,,
4:57.0,Turnover by P. Tucker (traveling),,74-70,,
4:57.0,,,74-70,,Golden State full timeout
4:43.0,,,74-72,2,K. Durant makes 2-pt shot from 11 ft
4:21.0,J. Harden misses 2-pt shot from 9 ft (block by D. Green),,74-72,,
4:17.0,,,74-72,,Defensive rebound by K. Durant
4:10.0,,,74-72,,K. Durant misses 3-pt shot from 27 ft
4:06.0,,,74-72,,Offensive rebound by K. Thompson
4:05.0,,,74-72,,K. Thompson misses 2-pt shot from 15 ft
4:04.0,,,74-72,,Offensive rebound by J. Bell
4:04.0,,,74-72,,Shooting foul by C. Capela (drawn by J. Bell)
4:04.0,,,74-73,1,J. Bell makes free throw 1 of 2
4:04.0,,,74-73,,J. Bell misses free throw 2 of 2
4:02.0,Defensive rebound by T. Ariza,,74-73,,
3:43.0,J. Harden misses 3-pt shot from 26 ft,,74-73,,
3:38.0,,,74-73,,Defensive rebound by D. Green
3:35.0,,,74-76,3,K. Thompson makes 3-pt shot from 23 ft (assist by D. Green)
3:23.0,,,74-76,,Personal foul by K. Thompson (drawn by J. Harden)
3:09.0,T. Ariza misses 2-pt shot from 2 ft,,74-76,,
3:09.0,,,74-76,,Defensive rebound by Team
2:55.0,,,74-79,3,S. Curry makes 3-pt shot from 28 ft
2:31.0,Offensive foul by J. Harden (drawn by S. Curry),,74-79,,
2:31.0,Turnover by J. Harden (offensive foul),,74-79,,
2:31.0,,,74-79,,Golden State full timeout
2:31.0,,,74-79,,K. Looney enters the game for K. Thompson
2:31.0,,,74-79,,S. Livingston enters the game for D. Green
2:31.0,E. Gordon enters the game for C. Capela,,74-79,,
2:20.0,,,74-82,3,S. Curry makes 3-pt shot from 26 ft
1:59.0,J. Harden makes 2-pt shot from 3 ft,2,76-82,,
1:49.0,,,76-82,,Offensive foul by S. Livingston (drawn by E. Gordon)
1:49.0,,,76-82,,Turnover by S. Livingston (offensive foul)
1:33.0,,,76-82,,Personal foul by J. Bell (drawn by J. Harden)
1:33.0,,,76-82,,N. Young enters the game for S. Curry
1:21.0,J. Harden misses 3-pt shot from 26 ft,,76-82,,
1:16.0,,,76-82,,Defensive rebound by J. Bell
1:02.0,,,76-82,,K. Durant misses 2-pt shot from 17 ft
0:59.0,Defensive rebound by P. Tucker,,76-82,,
0:52.0,Shooting foul by J. Bell (drawn by E. Gordon),,76-82,,
0:52.0,E. Gordon misses free throw 1 of 2,,76-82,,
0:52.0,Offensive rebound by Team,,76-82,,
0:52.0,E. Gordon misses free throw 2 of 2,,76-82,,
0:51.0,,,76-82,,Defensive rebound by J. Bell
0:28.0,,,76-82,,S. Livingston misses 2-pt shot from 13 ft
0:27.0,,,76-82,,Offensive rebound by K. Looney
0:04.0,,,76-82,,Shooting foul by E. Gordon (drawn by N. Young)
0:04.0,,,76-82,,N. Young misses free throw 1 of 3
0:04.0,,,76-82,,Offensive rebound by Team
0:04.0,,,76-83,1,N. Young makes free throw 2 of 3
0:04.0,,,76-83,,D. Green enters the game for K. Durant
0:04.0,,,76-84,1,N. Young makes free throw 3 of 3
0:00.0,Shooting foul by S. Livingston (drawn by E. Gordon),,76-84,,
0:00.0,E. Gordon misses free throw 1 of 2,,76-84,,
0:00.0,Offensive rebound by Team,,76-84,,
0:00.0,E. Gordon makes free throw 2 of 2,1,77-84,,
0:00.0,End of 3rd quarter,,,,End of 3rd quarter
12:00.0,Start of 4th quarter,,,,Start of 4th quarter
11:43.0,Offensive foul by J. Harden (drawn by N. Young),,77-84,,
11:43.0,Turnover by J. Harden (offensive foul),,77-84,,
11:31.0,,,77-84,,S. Curry misses 2-pt shot from 11 ft
11:30.0,Defensive rebound by J. Harden,,77-84,,
11:21.0,T. Ariza misses 2-pt shot from 5 ft,,77-84,,
11:18.0,Offensive rebound by Team,,77-84,,
11:18.0,,,77-84,,Loose ball foul by N. Young (drawn by C. Capela)
11:00.0,,,77-84,,Personal foul by S. Livingston (drawn by J. Harden)
11:00.0,G. Green enters the game for T. Ariza,,77-84,,
10:50.0,Turnover by E. Gordon (bad pass),,77-84,,
10:39.0,,,77-84,,N. Young misses 3-pt shot from 23 ft
10:38.0,Defensive rebound by C. Capela,,77-84,,
10:20.0,Turnover by J. Harden (lost ball; steal by D. Green),,77-84,,
10:10.0,,,77-86,2,S. Livingston makes 2-pt shot from 1 ft (assist by N. Young)
9:46.0,J. Harden misses 3-pt shot from 23 ft (block by D. Green),,77-86,,
9:44.0,,,77-86,,Defensive rebound by K. Thompson
9:39.0,,,77-89,3,K. Thompson makes 3-pt shot from 25 ft (assist by D. Green)
9:39.0,Houston full timeout,,77-89,,
9:39.0,L. Mbah a Moute enters the game for C. Capela,,77-89,,
9:39.0,T. Ariza enters the game for J. Harden,,77-89,,
9:28.0,G. Green makes 2-pt shot from 1 ft,2,79-89,,
9:09.0,,,79-91,2,S. Curry makes 2-pt shot from 1 ft
8:54.0,E. Gordon misses 3-pt shot from 25 ft,,79-91,,
8:53.0,,,79-91,,Defensive rebound by Team
8:35.0,,,79-94,3,S. Curry makes 3-pt shot from 23 ft (assist by D. Green)
8:23.0,T. Ariza misses 3-pt shot from 27 ft,,79-94,,
8:22.0,,,79-94,,Defensive rebound by K. Thompson
8:12.0,,,79-94,,S. Livingston misses 2-pt shot from 1 ft
8:11.0,Defensive rebound by T. Ariza,,79-94,,
8:09.0,,,79-94,,Personal take foul by D. Green (drawn by T. Ariza)
7:59.0,L. Mbah a Moute misses 2-pt shot from 4 ft (block by D. Green),,79-94,,
7:57.0,,,79-94,,Defensive rebound by D. Green
7:52.0,,,79-94,,Turnover by S. Curry (lost ball; steal by L. Mbah a Moute)
7:43.0,E. Gordon misses 3-pt shot from 27 ft,,79-94,,
7:42.0,,,79-94,,Defensive rebound by D. Green
7:37.0,,,79-94,,Golden State full timeout
7:37.0,,,79-94,,K. Durant enters the game for N. Young
7:37.0,,,79-94,,J. Bell enters the game for S. Livingston
7:37.0,J. Harden enters the game for P. Tucker,,79-94,,
7:37.0,C. Capela enters the game for G. Green,,79-94,,
7:37.0,J. Johnson enters the game for L. Mbah a Moute,,79-94,,
7:24.0,,,79-96,2,S. Curry makes 2-pt shot from 2 ft
7:06.0,E. Gordon misses 2-pt shot from 3 ft,,79-96,,
7:05.0,,,79-96,,Defensive rebound by K. Durant
6:57.0,,,79-99,3,K. Thompson makes 3-pt shot from 27 ft (assist by D. Green)
6:41.0,T. Ariza misses 2-pt shot from 6 ft (block by S. Curry),,79-99,,
6:39.0,Offensive rebound by Team,,79-99,,
6:39.0,R. Anderson enters the game for T. Ariza,,79-99,,
6:32.0,R. Anderson misses 2-pt shot from 21 ft,,79-99,,
6:31.0,,,79-99,,Defensive rebound by K. Thompson
6:10.0,,,79-99,,Shooting foul by E. Gordon (drawn by K. Durant)
6:10.0,,,79-100,1,K. Durant makes free throw 1 of 2
6:10.0,,,79-101,1,K. Durant makes free throw 2 of 2
5:58.0,C. Capela makes 2-pt shot from 2 ft (assist by J. Harden),2,81-101,,
5:32.0,,,81-101,,S. Curry misses 3-pt shot from 23 ft
5:29.0,Defensive rebound by C. Capela,,81-101,,
5:17.0,R. Anderson misses 3-pt shot from 28 ft,,81-101,,
5:15.0,,,81-101,,Defensive rebound by K. Thompson
4:55.0,,,81-101,,S. Curry misses 3-pt shot from 22 ft
4:54.0,,,81-101,,Offensive rebound by J. Bell
4:54.0,,,81-103,2,J. Bell makes 2-pt shot at rim
4:44.0,J. Harden misses 2-pt shot from 8 ft (block by J. Bell),,81-103,,
4:41.0,,,81-103,,Defensive rebound by Team
4:41.0,L. Mbah a Moute enters the game for C. Capela,,81-103,,
4:41.0,Jump ball: J. Bell vs. J. Harden (S. Curry gains possession),,,,Jump ball: J. Bell vs. J. Harden (S. Curry gains possession)
4:30.0,,,81-106,3,K. Thompson makes 3-pt shot from 29 ft (assist by K. Durant)
4:28.0,Houston full timeout,,81-106,,
4:28.0,,,81-106,,P. McCaw enters the game for K. Thompson
4:28.0,,,81-106,,K. Looney enters the game for D. Green
4:28.0,,,81-106,,N. Young enters the game for S. Curry
4:28.0,,,81-106,,Q. Cook enters the game for K. Durant
4:28.0,A. Jackson enters the game for E. Gordon,,81-106,,
4:28.0,G. Green enters the game for J. Harden,,81-106,,
4:04.0,J. Johnson misses 2-pt shot from 17 ft,,81-106,,
4:02.0,,,81-106,,Defensive rebound by P. McCaw
3:46.0,,,81-109,3,N. Young makes 3-pt shot from 27 ft
3:25.0,Turnover by G. Green (lost ball; steal by P. McCaw),,81-109,,
3:25.0,Personal foul by L. Mbah a Moute (drawn by P. McCaw),,81-109,,
3:25.0,,,81-109,,D. West enters the game for J. Bell
3:25.0,,,81-109,,Z. Pachulia enters the game for K. Looney
3:03.0,,,81-111,2,P. McCaw makes 2-pt shot from 20 ft (assist by D. West)
2:49.0,J. Johnson makes 2-pt shot from 2 ft,2,83-111,,
2:30.0,,,83-111,,Turnover by D. West (bad pass; steal by L. Mbah a Moute)
2:26.0,G. Green makes 3-pt shot from 25 ft (assist by A. Jackson),3,86-111,,
2:16.0,,,86-111,,Turnover by Z. Pachulia (bad pass)
2:10.0,,,86-111,,Personal foul by Q. Cook (drawn by A. Jackson)
2:03.0,J. Johnson misses 2-pt shot from 8 ft,,86-111,,
