method,delta,match.poss,match.id,control,timeout,effect
maha,4,away,116,0.25,-0,-0.25
maha,4,away,117,-0.25,-0,0.25
maha,4,away,118,0.5,0.75,0.25
maha,4,away,119,1,-0.5,-1.5
maha,4,away,120,0.5,0.75,0.25
maha,4,away,121,0.25,0.5,0.25
maha,4,away,122,-0.25,1.25,1.5
maha,4,away,123,0.5,0.5,0
maha,4,away,124,0.75,1,0.25
maha,4,away,125,-1.75,-0.75,1
maha,4,away,126,-0,-0.5,-0.5
maha,4,away,127,1.75,-0,-1.75
maha,4,away,128,0.25,1,0.75
maha,4,away,129,0.75,0.25,-0.5
maha,4,away,130,1.25,-0.25,-1.5
maha,4,away,131,0.5,1.5,1
maha,4,away,132,-0,0.75,0.75
maha,4,away,133,0.75,0.75,0
maha,4,away,134,1.5,1.5,0
maha,4,away,135,-0.75,0.25,1
maha,4,away,136,1.5,-0,-1.5
maha,4,away,137,0.75,1.75,1
maha,4,away,138,-0.25,1.25,1.5
maha,4,away,139,0.25,1,0.75
maha,4,away,140,0.5,1,0.5
maha,4,away,141,-0.25,-0.75,-0.5
maha,4,away,142,2,-0.25,-2.25
maha,4,away,143,0.5,1,0.5
maha,4,away,144,0.5,1,0.5
maha,4,away,145,-0,-1,-1
maha,4,away,146,-0,-0,0
maha,4,away,147,0.75,1.25,0.5
maha,4,away,148,0.75,0.5,-0.25
maha,4,away,149,0.75,1,0.25
maha,4,away,150,0.75,1,0.25
maha,4,away,151,1,0.25,-0.75
maha,4,away,152,-0,1,1
maha,4,away,153,-0.5,-0.5,0
maha,4,away,154,-0,0.5,0.5
maha,4,away,155,0.5,-0.25,-0.75
maha,4,away,156,0.75,0.75,0
maha,4,away,157,1.5,0.25,-1.25
maha,4,away,158,-1.5,-1.25,0.25
maha,4,away,159,0.5,1,0.5
maha,4,away,160,2,-0.25,-2.25
maha,4,away,161,-2,-1,1
maha,4,away,162,1,0.5,-0.5
maha,4,away,163,0.75,0.25,-0.5
maha,4,away,164,-0.25,-0.5,-0.25
maha,4,away,165,0.5,1.5,1
maha,4,away,166,-0.25,1.5,1.75
maha,4,away,167,-0.75,0.25,1
maha,4,away,168,0.75,-0.25,-1
maha,4,away,169,0.25,0.75,0.5
maha,4,away,170,-0,-1,-1
maha,4,away,171,-0.75,0.5,1.25
maha,4,away,172,0.25,-0.25,-0.5
maha,4,away,173,1,1.25,0.25
maha,4,away,174,1.5,0.25,-1.25
maha,4,away,175,0.25,1.25,1
maha,4,away,176,0.75,0.25,-0.5
maha,4,away,177,-0.5,-0.25,0.25
maha,4,away,178,1,0.25,-0.75
maha,4,away,179,0.75,1,0.25
maha,4,away,180,1.25,1.25,0
maha,4,away,181,-0.5,1,1.5
maha,4,away,182,0.75,1.5,0.75
maha,4,away,183,1,1.25,0.25
maha,4,away,184,-1,0.75,1.75
maha,4,away,185,0.5,0.5,0
maha,4,away,186,0.75,0.25,-0.5
maha,4,away,187,0.5,-0,-0.5
maha,4,away,188,0.5,1.5,1
maha,4,away,189,-1.25,-0.25,1
maha,4,away,190,0.25,0.25,0
maha,4,away,191,0.5,-0,-0.5
maha,4,away,192,1.5,0.5,-1
maha,4,away,193,1,1.5,0.5
maha,4,away,194,0.5,0.25,-0.25
maha,4,away,195,-0.25,-0.25,0
maha,4,away,196,1,0.25,-0.75
maha,4,away,197,-0,-0.25,-0.25
maha,4,away,198,1.5,0.75,-0.75
maha,4,away,199,-0.75,0.5,1.25
maha,4,away,200,-0.75,-0.5,0.25
maha,4,away,201,-0,-0.75,-0.75
maha,4,away,202,-1.25,0.25,1.5
maha,4,away,203,0.25,0.5,0.25
maha,4,away,204,-1,1,2
maha,4,away,205,0.5,1.75,1.25
maha,4,away,206,0.75,-0,-0.75
maha,4,away,207,0.5,1.5,1
maha,4,away,208,0.25,-0.5,-0.75
maha,4,away,209,0.25,-0.5,-0.75
maha,4,away,210,-0.5,-1,-0.5
maha,4,away,211,0.5,-0.5,-1
maha,4,away,212,1.25,1,-0.25
maha,4,away,213,-0.75,-0.75,0
maha,4,away,214,-1,-0.25,0.75
maha,4,away,215,1.75,1.75,0
maha,4,away,216,1,1.5,0.5
maha,4,away,217,0.25,-0.5,-0.75
maha,4,away,218,0.75,0.5,-0.25
maha,4,away,219,1,0.5,-0.5
maha,4,away,220,1.5,-0,-1.5
maha,4,away,221,0.5,-0,-0.5
maha,4,away,222,1,0.75,-0.25
maha,4,away,223,1.25,1.25,0
maha,4,away,224,-0,-1,-1
maha,4,away,225,0.5,-0,-0.5
maha,4,away,226,0.75,0.75,0
maha,4,away,227,1.25,-0.5,-1.75
maha,4,away,228,0.75,0.5,-0.25
maha,4,away,229,1.75,-0,-1.75
maha,4,away,230,-0,-0.5,-0.5
maha,4,away,231,-0.25,-2.25,-2
maha,4,away,232,-0.25,0.25,0.5
maha,4,away,233,0.25,1.25,1
maha,4,away,234,1.5,0.25,-1.25
maha,4,away,235,-0.25,1.5,1.75
maha,4,away,236,0.75,0.25,-0.5
maha,4,away,237,-0,0.75,0.75
maha,4,away,238,1.25,0.5,-0.75
maha,4,away,239,0.25,-0,-0.25
maha,4,away,240,0.5,-0.5,-1
maha,4,away,241,-0.75,0.25,1
maha,4,away,242,1,1,0
maha,4,away,243,0.25,0.5,0.25
maha,4,away,244,-0.25,-0,0.25
maha,4,away,245,-0.75,0.75,1.5
maha,4,away,246,0.75,0.75,0
maha,4,away,247,0.5,0.5,0
maha,4,away,248,0.75,0.25,-0.5
maha,4,away,249,0.5,0.5,0
maha,4,away,250,-0.75,1.5,2.25
maha,4,away,251,0.25,1.25,1
maha,4,away,252,0.25,-1,-1.25
maha,4,away,253,1,0.75,-0.25
maha,4,away,254,0.5,0.75,0.25
maha,4,away,255,-1,-0,1
maha,4,away,256,1.25,1.25,0
maha,4,away,257,-1.25,-1.25,0
maha,4,away,258,-0.5,-0.75,-0.25
maha,4,away,259,0.5,0.5,0
maha,4,away,260,0.75,0.5,-0.25
maha,4,away,261,-0.5,0.25,0.75
maha,4,away,262,0.5,0.5,0
maha,4,away,263,1,1,0
maha,4,away,264,0.5,-0.25,-0.75
maha,4,away,265,1.25,1.5,0.25
maha,4,away,266,1.25,0.5,-0.75
maha,4,away,267,0.5,-0.25,-0.75
maha,4,away,268,1.25,1,-0.25
maha,4,away,269,0.75,0.25,-0.5
maha,4,away,270,0.75,0.25,-0.5
maha,4,away,271,-0.5,-0.5,0
maha,4,away,272,1,0.75,-0.25
maha,4,away,273,-0.5,-0,0.5
maha,4,away,274,1,1.25,0.25
maha,4,away,275,-0,-0.75,-0.75
maha,4,away,276,1,-0.5,-1.5
maha,4,away,277,0.5,0.25,-0.25
maha,4,away,278,-1,-0,1
maha,4,away,279,1,0.75,-0.25
maha,4,away,280,1,0.75,-0.25
maha,4,away,281,1,1,0
maha,4,away,282,1.5,1.25,-0.25
maha,4,away,283,1.5,0.75,-0.75
maha,4,away,284,0.5,0.25,-0.25
maha,4,away,285,-0.5,-0.75,-0.25
maha,4,away,286,1.25,1,-0.25
maha,4,away,287,1,1.75,0.75
maha,4,away,288,-0,-0,0
maha,4,away,289,0.25,-1.5,-1.75
maha,4,away,290,0.5,-0.5,-1
maha,4,away,291,0.5,-0.25,-0.75
maha,4,away,292,1,1,0
maha,4,away,293,0.5,1,0.5
maha,4,away,294,0.75,-0.75,-1.5
maha,4,away,295,-0,-0,0
maha,4,away,296,0.25,0.75,0.5
maha,4,away,297,-0,-1,-1
maha,4,away,298,1,1,0
maha,4,away,299,1,1.25,0.25
maha,4,away,300,0.5,0.25,-0.25
maha,4,away,301,-1.25,-0.5,0.75
maha,4,away,302,2.25,1.75,-0.5
maha,4,away,303,1,1.25,0.25
maha,4,away,304,0.25,1.25,1
maha,4,away,305,1.75,-0,-1.75
maha,4,away,306,0.5,-0.5,-1
maha,4,away,307,0.25,-1.5,-1.75
maha,4,away,308,0.5,1,0.5
maha,4,away,309,0.75,0.25,-0.5
maha,4,away,310,1.5,1,-0.5
maha,4,away,311,0.75,0.5,-0.25
maha,4,away,312,1.5,-0.25,-1.75
maha,4,away,313,-0,0.5,0.5
maha,4,away,314,0.5,-0,-0.5
maha,4,away,315,-0.5,-0.25,0.25
maha,4,away,316,1,1,0
maha,4,away,317,1,1,0
maha,4,away,318,-0.75,0.5,1.25
maha,4,away,319,1,1.25,0.25
maha,4,away,320,-0.75,-0,0.75
maha,4,away,321,1,1.5,0.5
maha,4,away,322,0.5,-0,-0.5
maha,4,away,323,0.5,-0,-0.5
maha,4,away,324,0.25,1,0.75
maha,4,away,325,0.75,1,0.25
maha,4,away,326,-0,-0.25,-0.25
maha,4,away,327,2.5,1.5,-1
maha,4,away,328,0.25,0.25,0
maha,4,away,329,1,0.5,-0.5
maha,4,away,330,-0,0.5,0.5
maha,4,away,331,1.25,1.75,0.5
maha,4,away,332,0.5,0.25,-0.25
maha,4,away,333,-0.5,-0.25,0.25
maha,4,away,334,0.5,0.5,0
maha,4,away,335,1,-0,-1
maha,4,away,336,1,-0,-1
maha,4,away,337,0.75,-0.5,-1.25
maha,4,away,338,1,2,1
maha,4,away,339,-0.25,1,1.25
maha,4,away,340,-0,1.25,1.25
maha,4,away,341,-0,1.25,1.25
maha,4,away,342,-1,-0.25,0.75
maha,4,away,343,-0,-0.25,-0.25
maha,4,away,344,-0.25,-0.25,0
maha,4,away,345,0.75,0.75,0
maha,4,away,346,1.25,1,-0.25
maha,4,away,347,1.5,-0,-1.5
maha,4,away,348,1,0.5,-0.5
maha,4,away,349,-2,-1,1
maha,4,away,350,-0.25,0.75,1
maha,4,away,351,0.5,1.5,1
maha,4,away,352,0.5,-0.25,-0.75
maha,4,away,353,0.25,0.75,0.5
maha,4,away,354,-0,-0.5,-0.5
maha,4,away,355,1.75,1,-0.75
maha,4,away,356,0.5,-0.75,-1.25
maha,4,away,357,1,1.75,0.75
maha,4,away,358,1,1,0
maha,4,away,359,0.5,-0.25,-0.75
maha,4,away,360,1.25,-0.25,-1.5
maha,4,away,361,-1,-0.75,0.25
maha,4,away,362,0.75,-0,-0.75
maha,4,away,363,-0.25,0.5,0.75
maha,4,away,364,-0.5,0.5,1
maha,4,away,365,1.25,0.25,-1
maha,4,away,366,-0.5,0.25,0.75
maha,4,away,367,0.75,0.5,-0.25
maha,4,away,368,1.75,1.25,-0.5
maha,4,away,369,0.75,-0.5,-1.25
maha,4,away,370,-1.25,-0.75,0.5
maha,4,away,371,1.75,2,0.25
maha,4,away,372,1.75,1.25,-0.5
maha,4,away,373,-0.5,-1.25,-0.75
maha,4,away,374,1.5,0.5,-1
maha,4,away,375,-0.75,-0,0.75
maha,4,away,376,0.25,0.5,0.25
maha,4,away,377,-0.25,1.25,1.5
maha,4,away,378,0.5,1.75,1.25
maha,4,away,379,0.75,0.25,-0.5
maha,4,away,380,0.75,1.75,1
maha,4,away,381,0.75,0.75,0
maha,4,away,382,1.25,-1,-2.25
maha,4,away,383,-2,-1,1
maha,4,away,384,0.5,0.5,0
maha,4,away,385,-0,1,1
maha,4,away,386,0.5,0.5,0
maha,4,away,387,1,0.25,-0.75
maha,4,away,388,0.5,1.5,1
maha,4,away,389,-1,-0,1
maha,4,away,390,-1.5,0.25,1.75
maha,4,away,391,0.75,1,0.25
maha,4,away,392,1.25,-0.5,-1.75
maha,4,away,393,-0.25,-0.75,-0.5
maha,4,away,394,0.75,1.5,0.75
maha,4,away,395,1.5,1.5,0
maha,4,away,396,1,-0.5,-1.5
maha,4,away,397,1.75,-0.5,-2.25
maha,4,away,398,1.75,1.75,0
maha,4,away,399,1.5,-0.5,-2
maha,4,away,400,1,-0,-1
maha,4,away,401,0.5,0.25,-0.25
maha,4,away,402,0.5,1,0.5
maha,4,away,403,-0.25,-0.25,0
maha,4,away,404,0.25,0.25,0
maha,4,away,405,-0.25,-0,0.25
maha,4,away,406,0.25,-0.75,-1
maha,4,away,407,0.5,1,0.5
maha,4,away,408,-0.5,0.25,0.75
maha,4,away,409,-0,0.25,0.25
maha,4,away,410,0.25,0.25,0
maha,4,away,411,1.5,1.25,-0.25
maha,4,away,412,-0.25,-1.25,-1
maha,4,away,413,-0,1,1
maha,4,away,414,0.75,0.25,-0.5
maha,4,away,415,-0.25,-0.25,0
maha,4,away,416,-0.25,-1.5,-1.25
maha,4,away,417,0.75,0.25,-0.5
maha,4,away,418,1,1.75,0.75
maha,4,away,419,-0.5,-0,0.5
maha,4,away,420,-0,-0.25,-0.25
maha,4,away,421,0.25,0.25,0
maha,4,away,422,1.25,1.75,0.5
maha,4,away,423,0.5,-0,-0.5
maha,4,away,424,1.25,0.5,-0.75
maha,4,away,425,-1.25,-1.25,0
maha,4,away,426,2.25,1.5,-0.75
maha,4,away,427,0.5,-0,-0.5
maha,4,away,428,-0,-0,0
maha,4,away,429,1.5,1.25,-0.25
maha,4,away,430,-0.25,-0,0.25
maha,4,away,431,1,0.25,-0.75
maha,4,away,432,-0.75,-0.5,0.25
maha,4,away,433,-1,-0.75,0.25
maha,4,away,434,-0.5,-0,0.5
maha,4,away,435,1.25,0.5,-0.75
maha,4,away,436,-0.5,0.25,0.75
maha,4,away,437,0.75,1,0.25
maha,4,away,438,1.75,-0,-1.75
maha,4,away,439,-0.5,0.5,1
maha,4,away,440,1.5,0.25,-1.25
maha,4,away,441,0.25,1,0.75
maha,4,away,442,0.75,0.5,-0.25
maha,4,away,443,0.75,0.5,-0.25
maha,4,away,444,0.5,1.25,0.75
maha,4,away,445,-0.5,0.25,0.75
maha,4,away,446,0.75,-0.25,-1
maha,4,away,447,-1.5,-0.75,0.75
maha,4,away,448,-0,0.75,0.75
maha,4,away,449,0.5,0.25,-0.25
maha,4,away,450,-1.75,-0.5,1.25
maha,4,away,451,-0.5,-0,0.5
maha,4,away,452,-0.25,0.25,0.5
maha,4,away,453,-0,-0,0
maha,4,away,454,-0.5,-0.75,-0.25
maha,4,away,455,0.5,0.25,-0.25
maha,4,away,456,0.25,-0.25,-0.5
maha,4,away,457,0.75,0.75,0
maha,4,away,458,-0,0.25,0.25
maha,4,away,459,0.75,1,0.25
maha,4,away,460,1,0.5,-0.5
maha,4,away,461,0.25,-0,-0.25
maha,4,away,462,0.25,-0.25,-0.5
maha,4,away,463,-0.75,0.75,1.5
maha,4,away,464,0.75,-0.5,-1.25
maha,4,away,465,0.5,1.25,0.75
maha,4,away,466,1.25,-0.25,-1.5
maha,4,away,467,2,1,-1
maha,4,away,468,-0,1,1
maha,4,away,469,1.75,1.5,-0.25
maha,4,away,470,-0.5,-1,-0.5
maha,4,away,471,-0,-1,-1
maha,4,away,472,1,0.5,-0.5
maha,4,away,473,0.5,0.75,0.25
maha,4,away,474,1.25,0.5,-0.75
maha,4,away,475,0.75,-0,-0.75
maha,4,away,476,-0.25,-0,0.25
maha,4,away,477,0.5,0.25,-0.25
maha,4,away,478,1,1.25,0.25
maha,4,away,479,0.5,-0,-0.5
maha,4,away,480,0.25,1,0.75
maha,4,away,481,2,1,-1
maha,4,away,482,1.5,1.25,-0.25
maha,4,away,483,0.25,0.25,0
maha,4,away,484,-0,-0.5,-0.5
maha,4,away,485,1.5,1.5,0
maha,4,away,486,-0.25,0.5,0.75
maha,4,away,487,2.5,0.75,-1.75
maha,4,away,488,0.25,-0.25,-0.5
maha,4,away,489,1,-0,-1
maha,4,away,490,-0.5,-0,0.5
maha,4,away,491,0.25,0.25,0
maha,4,away,492,1.75,0.75,-1
maha,4,away,493,-0.25,-0.5,-0.25
maha,4,away,494,0.5,1.25,0.75
maha,4,away,495,-0.25,1.25,1.5
maha,4,away,496,0.75,-0,-0.75
maha,4,away,497,0.75,-0,-0.75
maha,4,away,498,-0.5,0.5,1
maha,4,away,499,-0.75,-0.25,0.5
maha,4,away,500,-0.25,-0,0.25
maha,4,away,501,0.5,1.25,0.75
maha,4,away,502,0.75,1.5,0.75
maha,4,away,503,0.5,0.75,0.25
maha,4,away,504,0.25,-1,-1.25
maha,4,away,505,2.25,0.5,-1.75
maha,4,away,506,0.25,1.25,1
maha,4,away,507,-0,1.75,1.75
maha,4,away,508,1,1,0
maha,4,away,509,1,0.5,-0.5
maha,4,away,510,0.5,0.5,0
maha,4,away,511,1.5,-0,-1.5
maha,4,away,512,0.25,-0.5,-0.75
maha,4,away,513,0.75,1.25,0.5
maha,4,away,514,-0,-1,-1
maha,4,away,515,-0.25,-0,0.25
maha,4,away,516,0.75,-0.25,-1
maha,4,away,517,0.25,-0.5,-0.75
maha,4,away,518,1.5,1,-0.5
maha,4,away,519,1.5,2.25,0.75
maha,4,away,520,0.25,0.75,0.5
maha,4,away,521,0.5,-0.25,-0.75
maha,4,away,522,-0.25,-0,0.25
maha,4,away,523,0.25,1.25,1
maha,4,away,524,0.75,0.75,0
maha,4,away,525,0.25,-0.25,-0.5
maha,4,away,526,0.5,0.25,-0.25
maha,4,away,527,1.5,-0,-1.5
maha,4,away,528,-0,-0,0
maha,4,away,529,-0.5,0.75,1.25
maha,4,away,530,0.75,0.5,-0.25
maha,4,away,531,1.25,0.75,-0.5
maha,4,away,532,1.75,-0,-1.75
maha,4,away,533,1,-0.5,-1.5
maha,4,away,534,-0.75,-0,0.75
maha,4,away,535,-0,-0,0
maha,4,away,536,0.5,1.5,1
maha,4,away,537,0.75,1,0.25
maha,4,away,538,-0.5,-0,0.5
maha,4,away,539,-0.25,-0.5,-0.25
maha,4,away,540,0.25,1.25,1
maha,4,away,541,-0.75,-0.75,0
maha,4,away,542,0.25,0.75,0.5
maha,4,away,543,-0.5,-0.75,-0.25
maha,4,away,544,0.25,0.75,0.5
maha,4,away,545,1.25,0.5,-0.75
maha,4,away,546,0.25,0.5,0.25
maha,4,away,547,1.25,0.25,-1
maha,4,away,548,-0.25,1.25,1.5
maha,4,away,549,0.5,0.5,0
maha,4,away,550,1.75,1.25,-0.5
maha,4,away,551,-0,0.25,0.25
maha,4,away,552,0.5,1.5,1
maha,4,away,553,0.75,0.25,-0.5
maha,4,away,554,1,-0.5,-1.5
maha,4,away,555,0.75,0.5,-0.25
maha,4,away,556,-0,-0.5,-0.5
maha,4,away,557,0.75,-0.25,-1
maha,4,away,558,-0.25,0.5,0.75
maha,4,away,559,-0.25,-0.25,0
maha,4,away,560,-0.5,0.5,1
maha,4,away,561,1,1.75,0.75
maha,4,away,562,-0.25,-0.25,0
maha,4,away,563,1.5,1.5,0
maha,4,away,564,0.75,1,0.25
maha,4,away,565,-0.75,0.5,1.25
maha,4,away,566,-1,0.25,1.25
maha,4,away,567,0.25,-0,-0.25
maha,4,away,568,0.25,1.25,1
maha,4,away,569,1,1.25,0.25
maha,4,away,570,1.75,0.5,-1.25
maha,4,away,571,-0.75,0.25,1
maha,4,away,572,1,-0,-1
maha,4,away,573,-0.25,-0.75,-0.5
maha,4,away,574,0.75,0.75,0
maha,4,away,575,-1,-1.5,-0.5
maha,4,away,576,1.25,1,-0.25
maha,4,away,577,-0.5,-1.25,-0.75
maha,4,away,578,0.75,1,0.25
maha,4,away,579,0.25,0.75,0.5
maha,4,away,580,0.75,0.25,-0.5
maha,4,away,581,2.25,1,-1.25
maha,4,away,582,1.75,1.25,-0.5
maha,4,away,583,0.75,-0.25,-1
maha,4,away,584,-0,0.25,0.25
maha,4,away,585,-0.5,-0,0.5
maha,4,away,586,1.75,1,-0.75
maha,4,away,587,-0.25,0.25,0.5
maha,4,away,588,0.5,-0.5,-1
maha,4,away,589,0.5,-1,-1.5
maha,4,away,590,1.75,-0,-1.75
maha,4,away,591,1.25,1,-0.25
maha,4,away,592,0.75,1.25,0.5
maha,4,away,593,-0,-0,0
maha,4,away,594,0.75,1,0.25
maha,4,away,595,1.5,-0.5,-2
maha,4,away,596,0.5,-0,-0.5
maha,4,away,597,0.5,1.75,1.25
maha,4,away,598,0.5,0.5,0
maha,4,away,599,-0.25,1,1.25
maha,4,away,600,1.5,-0,-1.5
maha,4,away,601,1.25,0.5,-0.75
maha,4,away,602,0.75,0.25,-0.5
maha,4,away,603,1.25,-0.5,-1.75
maha,4,away,604,0.25,1.75,1.5
maha,4,away,605,0.5,1,0.5
maha,4,away,606,1.5,0.75,-0.75
maha,4,away,607,0.75,0.25,-0.5
maha,4,away,608,0.75,0.5,-0.25
maha,4,away,609,-0.75,1,1.75
maha,4,away,610,1,1.5,0.5
maha,4,away,611,-0.5,0.5,1
maha,4,away,612,-0.25,0.5,0.75
maha,4,away,613,0.5,1.5,1
maha,4,away,614,0.5,1,0.5
maha,4,away,615,1,0.25,-0.75
maha,4,away,616,-0,-1.5,-1.5
maha,4,away,617,1,1.75,0.75
maha,4,away,618,-1.25,-0.5,0.75
maha,4,away,619,0.5,-0.25,-0.75
maha,4,away,620,-0.25,1,1.25
maha,4,away,621,-0,-0,0
maha,4,away,622,0.75,-1.25,-2
maha,4,away,623,-0.5,1,1.5
maha,4,away,624,-0,0.25,0.25
maha,4,away,625,0.25,-0,-0.25
maha,4,away,626,0.75,0.75,0
maha,4,away,627,0.75,1,0.25
maha,4,away,628,0.75,0.5,-0.25
maha,4,away,629,0.5,0.75,0.25
maha,4,away,630,1,-0,-1
maha,4,away,631,1.5,1.75,0.25
maha,4,away,632,-0,0.25,0.25
maha,4,away,633,-1.75,-1.25,0.5
maha,4,away,634,-0.75,1.25,2
maha,4,away,635,-0,-0,0
maha,4,away,636,0.75,1,0.25
maha,4,away,637,1.75,0.5,-1.25
maha,4,away,638,-0.75,-0.5,0.25
maha,4,away,639,1.25,1,-0.25
maha,4,away,640,0.5,0.25,-0.25
maha,4,away,641,-0.75,-0.25,0.5
maha,4,away,642,0.75,1.5,0.75
maha,4,away,643,-0.75,-0.25,0.5
maha,4,away,644,0.25,1.25,1
maha,4,away,645,0.5,1.25,0.75
maha,4,away,646,0.25,-0,-0.25
maha,4,away,647,1,-0,-1
maha,4,away,648,0.25,-0.5,-0.75
maha,4,away,649,0.25,0.5,0.25
maha,4,away,650,1,0.25,-0.75
maha,4,away,651,-0.25,-0,0.25
maha,4,away,652,-1,1,2
maha,4,away,653,0.75,0.5,-0.25
maha,4,away,654,0.75,0.25,-0.5
maha,4,away,655,-1.25,-1,0.25
maha,4,away,656,0.75,-0.5,-1.25
maha,4,away,657,1.5,0.5,-1
maha,4,away,658,-0.5,0.5,1
maha,4,away,659,-0,0.5,0.5
maha,4,away,660,-0,-0.25,-0.25
maha,4,away,661,1,0.5,-0.5
maha,4,away,662,-0.25,1,1.25
maha,4,away,663,1.25,1.25,0
maha,4,away,664,0.5,0.75,0.25
maha,4,away,665,1.75,-0,-1.75
maha,4,away,666,1,0.75,-0.25
maha,4,away,667,0.5,-0,-0.5
maha,4,away,668,-0.5,-0.25,0.25
maha,4,away,669,-0,1.5,1.5
maha,4,away,670,-0,-0.25,-0.25
maha,4,away,671,1.25,1,-0.25
maha,4,away,672,0.75,2,1.25
maha,4,away,673,0.5,-0.25,-0.75
maha,4,away,674,0.5,1.25,0.75
maha,4,away,675,0.5,0.25,-0.25
maha,4,away,676,-0.5,-1,-0.5
maha,4,away,677,1.5,1,-0.5
maha,4,away,678,-0.5,0.5,1
