method,delta,match.poss,match.id,control,timeout,effect
propensity.nocalip,2,away,147,0.5,0.5,0
propensity.nocalip,2,away,148,-1,-1.5,-0.5
propensity.nocalip,2,away,149,-1,1.5,2.5
propensity.nocalip,2,away,150,-0,2.5,2.5
propensity.nocalip,2,away,151,-0.5,2,2.5
propensity.nocalip,2,away,152,-0,2,2
propensity.nocalip,2,away,153,-0,1,1
propensity.nocalip,2,away,154,1.5,1.5,0
propensity.nocalip,2,away,155,-0,-0,0
propensity.nocalip,2,away,156,-0,1.5,1.5
propensity.nocalip,2,away,157,1,-0,-1
propensity.nocalip,2,away,158,1.5,1,-0.5
propensity.nocalip,2,away,159,1.5,3,1.5
propensity.nocalip,2,away,160,1,1.5,0.5
propensity.nocalip,2,away,161,-1,1,2
propensity.nocalip,2,away,162,1.5,2,0.5
propensity.nocalip,2,away,163,-1.5,1,2.5
propensity.nocalip,2,away,164,1,1,0
propensity.nocalip,2,away,165,-0,-1,-1
propensity.nocalip,2,away,166,-0,-0,0
propensity.nocalip,2,away,167,-1.5,-2,-0.5
propensity.nocalip,2,away,168,2,1,-1
propensity.nocalip,2,away,169,1,-0,-1
propensity.nocalip,2,away,170,1,2,1
propensity.nocalip,2,away,171,-1,-0,1
propensity.nocalip,2,away,172,1,1,0
propensity.nocalip,2,away,173,2,0.5,-1.5
propensity.nocalip,2,away,174,1,1,0
propensity.nocalip,2,away,175,-1,0.5,1.5
propensity.nocalip,2,away,176,2,2,0
propensity.nocalip,2,away,177,1,1,0
propensity.nocalip,2,away,178,-1,-0,1
propensity.nocalip,2,away,179,1,-0.5,-1.5
propensity.nocalip,2,away,180,2,1.5,-0.5
propensity.nocalip,2,away,181,-0.5,-2,-1.5
propensity.nocalip,2,away,182,0.5,3,2.5
propensity.nocalip,2,away,183,0.5,1.5,1
propensity.nocalip,2,away,184,1,1,0
propensity.nocalip,2,away,185,1.5,1,-0.5
propensity.nocalip,2,away,186,0.5,-0,-0.5
propensity.nocalip,2,away,187,2.5,-0,-2.5
propensity.nocalip,2,away,188,-0,-1,-1
propensity.nocalip,2,away,189,1,-0.5,-1.5
propensity.nocalip,2,away,190,2,2,0
propensity.nocalip,2,away,191,1,-0.5,-1.5
propensity.nocalip,2,away,192,2,1.5,-0.5
propensity.nocalip,2,away,193,-0.5,1,1.5
propensity.nocalip,2,away,194,2.5,0.5,-2
propensity.nocalip,2,away,195,-0,-0,0
propensity.nocalip,2,away,196,1,1,0
propensity.nocalip,2,away,197,1,1,0
propensity.nocalip,2,away,198,2,1,-1
propensity.nocalip,2,away,199,1,-0,-1
propensity.nocalip,2,away,200,2.5,0.5,-2
propensity.nocalip,2,away,201,2.5,0.5,-2
propensity.nocalip,2,away,202,-0,2,2
propensity.nocalip,2,away,203,-0,-0,0
propensity.nocalip,2,away,204,-0,1,1
propensity.nocalip,2,away,205,2.5,1,-1.5
propensity.nocalip,2,away,206,2.5,1,-1.5
propensity.nocalip,2,away,207,1,1,0
propensity.nocalip,2,away,208,-1,-0,1
propensity.nocalip,2,away,209,-0,1,1
propensity.nocalip,2,away,210,1.5,0.5,-1
propensity.nocalip,2,away,211,2.5,0.5,-2
propensity.nocalip,2,away,212,1,-0,-1
propensity.nocalip,2,away,213,-0,-0,0
propensity.nocalip,2,away,214,-0,1,1
propensity.nocalip,2,away,215,2.5,1,-1.5
propensity.nocalip,2,away,216,2,-0.5,-2.5
propensity.nocalip,2,away,217,1.5,0.5,-1
propensity.nocalip,2,away,218,-1,-0,1
propensity.nocalip,2,away,219,0.5,2,1.5
propensity.nocalip,2,away,220,2,1.5,-0.5
propensity.nocalip,2,away,221,2,3,1
propensity.nocalip,2,away,222,1,2.5,1.5
propensity.nocalip,2,away,223,-0.5,1.5,2
propensity.nocalip,2,away,224,1,-0,-1
propensity.nocalip,2,away,225,1,1,0
propensity.nocalip,2,away,226,1,-1,-2
propensity.nocalip,2,away,227,-0.5,1,1.5
propensity.nocalip,2,away,228,1.5,1,-0.5
propensity.nocalip,2,away,229,1,2,1
propensity.nocalip,2,away,230,2.5,0.5,-2
propensity.nocalip,2,away,231,1.5,-0.5,-2
propensity.nocalip,2,away,232,0.5,3,2.5
propensity.nocalip,2,away,233,-0,1,1
propensity.nocalip,2,away,234,1.5,0.5,-1
propensity.nocalip,2,away,235,-0,0.5,0.5
propensity.nocalip,2,away,236,-1,-0,1
propensity.nocalip,2,away,237,1,-1,-2
propensity.nocalip,2,away,238,-0,0.5,0.5
propensity.nocalip,2,away,239,1.5,1.5,0
propensity.nocalip,2,away,240,1.5,1.5,0
propensity.nocalip,2,away,241,-0,1,1
propensity.nocalip,2,away,242,-0,-0,0
propensity.nocalip,2,away,243,1,2,1
propensity.nocalip,2,away,244,-0,1,1
propensity.nocalip,2,away,245,1.5,2.5,1
propensity.nocalip,2,away,246,-0,-0,0
propensity.nocalip,2,away,247,2,-0,-2
propensity.nocalip,2,away,248,2.5,-0,-2.5
propensity.nocalip,2,away,249,-0.5,3,3.5
propensity.nocalip,2,away,250,1.5,2.5,1
propensity.nocalip,2,away,251,1,-0,-1
propensity.nocalip,2,away,252,2,-0,-2
propensity.nocalip,2,away,253,-0.5,-0.5,0
propensity.nocalip,2,away,254,2,0.5,-1.5
propensity.nocalip,2,away,255,-1,-1,0
propensity.nocalip,2,away,256,1,1,0
propensity.nocalip,2,away,257,2,2,0
propensity.nocalip,2,away,258,-0,1.5,1.5
propensity.nocalip,2,away,259,2,2.5,0.5
propensity.nocalip,2,away,260,-1,-2,-1
propensity.nocalip,2,away,261,1.5,-0,-1.5
propensity.nocalip,2,away,262,1,-0.5,-1.5
propensity.nocalip,2,away,263,1.5,1.5,0
propensity.nocalip,2,away,264,-1.5,1,2.5
propensity.nocalip,2,away,265,0.5,-0.5,-1
propensity.nocalip,2,away,266,-0,-0,0
propensity.nocalip,2,away,267,1,1.5,0.5
propensity.nocalip,2,away,268,1,1,0
propensity.nocalip,2,away,269,0.5,1,0.5
propensity.nocalip,2,away,270,0.5,1,0.5
propensity.nocalip,2,away,271,1,2,1
propensity.nocalip,2,away,272,3,1.5,-1.5
propensity.nocalip,2,away,273,-1.5,1,2.5
propensity.nocalip,2,away,274,1.5,2,0.5
propensity.nocalip,2,away,275,-2,-0,2
propensity.nocalip,2,away,276,-0,-0.5,-0.5
propensity.nocalip,2,away,277,0.5,1.5,1
propensity.nocalip,2,away,278,-1,-2,-1
propensity.nocalip,2,away,279,1,-0.5,-1.5
propensity.nocalip,2,away,280,-0,1,1
propensity.nocalip,2,away,281,-1,0.5,1.5
propensity.nocalip,2,away,282,1.5,-0.5,-2
propensity.nocalip,2,away,283,1.5,2,0.5
propensity.nocalip,2,away,284,1.5,1,-0.5
propensity.nocalip,2,away,285,1.5,-1.5,-3
propensity.nocalip,2,away,286,0.5,0.5,0
propensity.nocalip,2,away,287,2,1,-1
propensity.nocalip,2,away,288,2,-0,-2
propensity.nocalip,2,away,289,1,1,0
propensity.nocalip,2,away,290,0.5,0.5,0
propensity.nocalip,2,away,291,2,2,0
propensity.nocalip,2,away,292,1.5,1.5,0
propensity.nocalip,2,away,293,-0,-1.5,-1.5
propensity.nocalip,2,away,294,-0,-1,-1
propensity.nocalip,2,away,295,1.5,2.5,1
propensity.nocalip,2,away,296,0.5,1.5,1
propensity.nocalip,2,away,297,-0.5,2,2.5
propensity.nocalip,2,away,298,0.5,0.5,0
propensity.nocalip,2,away,299,1.5,-0,-1.5
propensity.nocalip,2,away,300,2.5,-0,-2.5
propensity.nocalip,2,away,301,-0,-0,0
propensity.nocalip,2,away,302,-2.5,-3.5,-1
propensity.nocalip,2,away,303,-0,1.5,1.5
propensity.nocalip,2,away,304,2,2,0
propensity.nocalip,2,away,305,1.5,1.5,0
propensity.nocalip,2,away,306,0.5,1.5,1
propensity.nocalip,2,away,307,-0,2,2
propensity.nocalip,2,away,308,1.5,1,-0.5
propensity.nocalip,2,away,309,0.5,2,1.5
propensity.nocalip,2,away,310,1,-0,-1
propensity.nocalip,2,away,311,-0,2,2
propensity.nocalip,2,away,312,1,-0.5,-1.5
propensity.nocalip,2,away,313,1.5,-0,-1.5
propensity.nocalip,2,away,314,-0,2.5,2.5
propensity.nocalip,2,away,315,-0.5,-1.5,-1
propensity.nocalip,2,away,316,2.5,1,-1.5
propensity.nocalip,2,away,317,1,-1,-2
propensity.nocalip,2,away,318,1,0.5,-0.5
propensity.nocalip,2,away,319,-1,0.5,1.5
propensity.nocalip,2,away,320,1.5,0.5,-1
propensity.nocalip,2,away,321,1,1.5,0.5
propensity.nocalip,2,away,322,0.5,-1,-1.5
propensity.nocalip,2,away,323,-0,-0,0
propensity.nocalip,2,away,324,0.5,1,0.5
propensity.nocalip,2,away,325,1,2,1
propensity.nocalip,2,away,326,2,0.5,-1.5
propensity.nocalip,2,away,327,1,1,0
propensity.nocalip,2,away,328,-0.5,0.5,1
propensity.nocalip,2,away,329,-0,-0,0
propensity.nocalip,2,away,330,-1,1.5,2.5
propensity.nocalip,2,away,331,1.5,2.5,1
propensity.nocalip,2,away,332,-0,-0,0
propensity.nocalip,2,away,333,1.5,1.5,0
propensity.nocalip,2,away,334,2,0.5,-1.5
propensity.nocalip,2,away,335,1,1,0
propensity.nocalip,2,away,336,-0,0.5,0.5
propensity.nocalip,2,away,337,1,-0,-1
propensity.nocalip,2,away,338,-2,-1.5,0.5
propensity.nocalip,2,away,339,2,0.5,-1.5
propensity.nocalip,2,away,340,1,1,0
propensity.nocalip,2,away,341,1.5,1,-0.5
propensity.nocalip,2,away,342,-0,-1,-1
propensity.nocalip,2,away,343,2,2,0
propensity.nocalip,2,away,344,2.5,1,-1.5
propensity.nocalip,2,away,345,-0,1,1
propensity.nocalip,2,away,346,-0,-0.5,-0.5
propensity.nocalip,2,away,347,0.5,1.5,1
propensity.nocalip,2,away,348,1.5,-0,-1.5
propensity.nocalip,2,away,349,-0,-0.5,-0.5
propensity.nocalip,2,away,350,-0,-0,0
propensity.nocalip,2,away,351,1,1.5,0.5
propensity.nocalip,2,away,352,1,0.5,-0.5
propensity.nocalip,2,away,353,-0,1.5,1.5
propensity.nocalip,2,away,354,2.5,2.5,0
propensity.nocalip,2,away,355,2,-0,-2
propensity.nocalip,2,away,356,0.5,-1.5,-2
propensity.nocalip,2,away,357,-0.5,2.5,3
propensity.nocalip,2,away,358,2,1,-1
propensity.nocalip,2,away,359,1,1.5,0.5
propensity.nocalip,2,away,360,-0,-1.5,-1.5
propensity.nocalip,2,away,361,-2,-1.5,0.5
propensity.nocalip,2,away,362,-1.5,1.5,3
propensity.nocalip,2,away,363,-0,0.5,0.5
propensity.nocalip,2,away,364,1,2,1
propensity.nocalip,2,away,365,1.5,1.5,0
propensity.nocalip,2,away,366,1,1,0
propensity.nocalip,2,away,367,-0,1,1
propensity.nocalip,2,away,368,0.5,1,0.5
propensity.nocalip,2,away,369,1,1,0
propensity.nocalip,2,away,370,1.5,-0,-1.5
propensity.nocalip,2,away,371,-1,-1,0
propensity.nocalip,2,away,372,0.5,0.5,0
propensity.nocalip,2,away,373,-1,1.5,2.5
propensity.nocalip,2,away,374,2,2,0
propensity.nocalip,2,away,375,-1.5,-2,-0.5
propensity.nocalip,2,away,376,1.5,-0,-1.5
propensity.nocalip,2,away,377,1.5,1,-0.5
propensity.nocalip,2,away,378,-1,-1,0
propensity.nocalip,2,away,379,1,-1,-2
propensity.nocalip,2,away,380,-0,-0,0
propensity.nocalip,2,away,381,-0.5,-3,-2.5
propensity.nocalip,2,away,382,-0,1,1
propensity.nocalip,2,away,383,1,-0.5,-1.5
propensity.nocalip,2,away,384,1,-0,-1
propensity.nocalip,2,away,385,0.5,-0,-0.5
propensity.nocalip,2,away,386,0.5,-0,-0.5
propensity.nocalip,2,away,387,-0.5,1,1.5
propensity.nocalip,2,away,388,-0,-0.5,-0.5
propensity.nocalip,2,away,389,1.5,0.5,-1
propensity.nocalip,2,away,390,1.5,1.5,0
propensity.nocalip,2,away,391,-0,-0,0
propensity.nocalip,2,away,392,-0.5,1,1.5
propensity.nocalip,2,away,393,1,1,0
propensity.nocalip,2,away,394,2,1,-1
propensity.nocalip,2,away,395,-1,-0,1
propensity.nocalip,2,away,396,1,1,0
propensity.nocalip,2,away,397,1,1.5,0.5
propensity.nocalip,2,away,398,1,2,1
propensity.nocalip,2,away,399,2.5,1,-1.5
propensity.nocalip,2,away,400,1,-1,-2
propensity.nocalip,2,away,401,-0,-2,-2
propensity.nocalip,2,away,402,-0,0.5,0.5
propensity.nocalip,2,away,403,1,2,1
propensity.nocalip,2,away,404,1,-0,-1
propensity.nocalip,2,away,405,0.5,0.5,0
propensity.nocalip,2,away,406,1.5,0.5,-1
propensity.nocalip,2,away,407,1.5,1,-0.5
propensity.nocalip,2,away,408,1.5,-0,-1.5
propensity.nocalip,2,away,409,1,1,0
propensity.nocalip,2,away,410,-0,1,1
propensity.nocalip,2,away,411,0.5,1,0.5
propensity.nocalip,2,away,412,1.5,1.5,0
propensity.nocalip,2,away,413,-0,0.5,0.5
propensity.nocalip,2,away,414,2,1,-1
propensity.nocalip,2,away,415,1,2,1
propensity.nocalip,2,away,416,2,2,0
propensity.nocalip,2,away,417,-0,-0,0
propensity.nocalip,2,away,418,1,1,0
propensity.nocalip,2,away,419,-1,1.5,2.5
propensity.nocalip,2,away,420,2.5,2,-0.5
propensity.nocalip,2,away,421,1,-0,-1
propensity.nocalip,2,away,422,1,2,1
propensity.nocalip,2,away,423,-0,2.5,2.5
propensity.nocalip,2,away,424,2,-0.5,-2.5
propensity.nocalip,2,away,425,0.5,0.5,0
propensity.nocalip,2,away,426,-0,-1.5,-1.5
propensity.nocalip,2,away,427,1.5,1,-0.5
propensity.nocalip,2,away,428,1,1,0
propensity.nocalip,2,away,429,-1,-0,1
propensity.nocalip,2,away,430,1,1.5,0.5
propensity.nocalip,2,away,431,2.5,2.5,0
propensity.nocalip,2,away,432,1.5,-0.5,-2
propensity.nocalip,2,away,433,-0,-0,0
propensity.nocalip,2,away,434,1,2,1
propensity.nocalip,2,away,435,0.5,2,1.5
propensity.nocalip,2,away,436,2,-0.5,-2.5
propensity.nocalip,2,away,437,-1,0.5,1.5
propensity.nocalip,2,away,438,2,1,-1
propensity.nocalip,2,away,439,1.5,1.5,0
propensity.nocalip,2,away,440,2,1.5,-0.5
propensity.nocalip,2,away,441,0.5,0.5,0
propensity.nocalip,2,away,442,1.5,-0,-1.5
propensity.nocalip,2,away,443,1.5,3,1.5
propensity.nocalip,2,away,444,2,2.5,0.5
propensity.nocalip,2,away,445,2,2,0
propensity.nocalip,2,away,446,-0,2,2
propensity.nocalip,2,away,447,2,1,-1
propensity.nocalip,2,away,448,-0.5,2,2.5
propensity.nocalip,2,away,449,-0.5,-2,-1.5
propensity.nocalip,2,away,450,2,-0.5,-2.5
propensity.nocalip,2,away,451,1,1.5,0.5
propensity.nocalip,2,away,452,1,-0,-1
propensity.nocalip,2,away,453,0.5,1,0.5
propensity.nocalip,2,away,454,0.5,2,1.5
propensity.nocalip,2,away,455,-1,-1,0
propensity.nocalip,2,away,456,1,-1,-2
propensity.nocalip,2,away,457,1.5,2,0.5
propensity.nocalip,2,away,458,1.5,-0.5,-2
propensity.nocalip,2,away,459,2,-0.5,-2.5
propensity.nocalip,2,away,460,-0,0.5,0.5
propensity.nocalip,2,away,461,1.5,2,0.5
propensity.nocalip,2,away,462,-1,-2,-1
propensity.nocalip,2,away,463,0.5,1,0.5
propensity.nocalip,2,away,464,-0,-0,0
propensity.nocalip,2,away,465,1.5,1.5,0
propensity.nocalip,2,away,466,1,1.5,0.5
propensity.nocalip,2,away,467,-0.5,-0,0.5
propensity.nocalip,2,away,468,1,-0,-1
propensity.nocalip,2,away,469,-0,-0,0
propensity.nocalip,2,away,470,-2,-1.5,0.5
propensity.nocalip,2,away,471,-0,-0,0
propensity.nocalip,2,away,472,1.5,1,-0.5
propensity.nocalip,2,away,473,1.5,1,-0.5
propensity.nocalip,2,away,474,1,-0,-1
propensity.nocalip,2,away,475,0.5,1,0.5
propensity.nocalip,2,away,476,2.5,0.5,-2
propensity.nocalip,2,away,477,-0,-0,0
propensity.nocalip,2,away,478,-1,-1,0
propensity.nocalip,2,away,479,1.5,1.5,0
propensity.nocalip,2,away,480,2.5,2,-0.5
propensity.nocalip,2,away,481,1.5,0.5,-1
propensity.nocalip,2,away,482,1.5,2.5,1
propensity.nocalip,2,away,483,2,1.5,-0.5
propensity.nocalip,2,away,484,0.5,-0.5,-1
propensity.nocalip,2,away,485,1.5,2.5,1
propensity.nocalip,2,away,486,-1.5,-0.5,1
propensity.nocalip,2,away,487,-0,-0.5,-0.5
propensity.nocalip,2,away,488,1.5,3,1.5
propensity.nocalip,2,away,489,1.5,2,0.5
propensity.nocalip,2,away,490,2.5,1.5,-1
propensity.nocalip,2,away,491,-0,-0,0
propensity.nocalip,2,away,492,0.5,-0,-0.5
propensity.nocalip,2,away,493,1,0.5,-0.5
propensity.nocalip,2,away,494,1,1,0
propensity.nocalip,2,away,495,1.5,3,1.5
propensity.nocalip,2,away,496,1.5,1.5,0
propensity.nocalip,2,away,497,1.5,1.5,0
propensity.nocalip,2,away,498,1.5,2.5,1
propensity.nocalip,2,away,499,-0,0.5,0.5
propensity.nocalip,2,away,500,1,-0,-1
propensity.nocalip,2,away,501,1.5,0.5,-1
propensity.nocalip,2,away,502,0.5,-0.5,-1
propensity.nocalip,2,away,503,-0,2,2
propensity.nocalip,2,away,504,1,-0,-1
propensity.nocalip,2,away,505,-0,1,1
propensity.nocalip,2,away,506,-0,1,1
propensity.nocalip,2,away,507,0.5,-0.5,-1
propensity.nocalip,2,away,508,1,1.5,0.5
propensity.nocalip,2,away,509,1,3,2
propensity.nocalip,2,away,510,-1,1.5,2.5
propensity.nocalip,2,away,511,0.5,0.5,0
propensity.nocalip,2,away,512,-0,1,1
propensity.nocalip,2,away,513,2.5,-0,-2.5
propensity.nocalip,2,away,514,1.5,1,-0.5
propensity.nocalip,2,away,515,-0.5,1,1.5
propensity.nocalip,2,away,516,1.5,1.5,0
propensity.nocalip,2,away,517,-1,-1,0
propensity.nocalip,2,away,518,-0.5,-0,0.5
propensity.nocalip,2,away,519,0.5,1.5,1
propensity.nocalip,2,away,520,1,-0,-1
propensity.nocalip,2,away,521,-0,1,1
propensity.nocalip,2,away,522,1,-0,-1
propensity.nocalip,2,away,523,0.5,-0,-0.5
propensity.nocalip,2,away,524,1,1,0
propensity.nocalip,2,away,525,0.5,0.5,0
propensity.nocalip,2,away,526,1,-0,-1
propensity.nocalip,2,away,527,-0,-0,0
propensity.nocalip,2,away,528,-0,-2.5,-2.5
propensity.nocalip,2,away,529,1,1,0
propensity.nocalip,2,away,530,-0,-1,-1
propensity.nocalip,2,away,531,-1,0.5,1.5
propensity.nocalip,2,away,532,0.5,0.5,0
propensity.nocalip,2,away,533,1.5,-0,-1.5
propensity.nocalip,2,away,534,-1,-0.5,0.5
propensity.nocalip,2,away,535,-0.5,2,2.5
propensity.nocalip,2,away,536,2.5,1,-1.5
propensity.nocalip,2,away,537,1,1,0
propensity.nocalip,2,away,538,0.5,0.5,0
propensity.nocalip,2,away,539,1,-0,-1
propensity.nocalip,2,away,540,-1,-2,-1
propensity.nocalip,2,away,541,0.5,1,0.5
propensity.nocalip,2,away,542,1.5,2,0.5
propensity.nocalip,2,away,543,1,-0,-1
propensity.nocalip,2,away,544,1.5,1,-0.5
propensity.nocalip,2,away,545,1,1,0
propensity.nocalip,2,away,546,1,-1,-2
propensity.nocalip,2,away,547,2,1,-1
propensity.nocalip,2,away,548,2.5,1.5,-1
propensity.nocalip,2,away,549,1,-0,-1
propensity.nocalip,2,away,550,0.5,-0,-0.5
propensity.nocalip,2,away,551,0.5,-1,-1.5
propensity.nocalip,2,away,552,1.5,2,0.5
propensity.nocalip,2,away,553,1.5,1.5,0
propensity.nocalip,2,away,554,1,1.5,0.5
propensity.nocalip,2,away,555,-0,-0,0
propensity.nocalip,2,away,556,-1.5,-1,0.5
propensity.nocalip,2,away,557,1,-0.5,-1.5
propensity.nocalip,2,away,558,0.5,1,0.5
propensity.nocalip,2,away,559,2,0.5,-1.5
propensity.nocalip,2,away,560,-0,1,1
propensity.nocalip,2,away,561,1,2,1
propensity.nocalip,2,away,562,0.5,1.5,1
propensity.nocalip,2,away,563,0.5,-1.5,-2
propensity.nocalip,2,away,564,-1,-1.5,-0.5
propensity.nocalip,2,away,565,-1,1,2
propensity.nocalip,2,away,566,1,1,0
propensity.nocalip,2,away,567,-1,-0,1
propensity.nocalip,2,away,568,0.5,0.5,0
