method,delta,match.poss,match.id,control,timeout,effect
maha,6,away,1,-1.3333,-1,0.33329999999999993
maha,6,away,2,-0.5,-0.6667,-0.16669999999999996
maha,6,away,3,-0.1667,-0,0.1667
maha,6,away,4,-0.8333,-0.3333,0.5
maha,6,away,5,-0.1667,-0.1667,0
maha,6,away,6,0.1667,-0.1667,-0.3334
maha,6,away,7,0.5,0.3333,-0.16670000000000001
maha,6,away,8,-0.5,0.5,1
maha,6,away,9,1.5,-0,-1.5
maha,6,away,10,-1.1667,-0.6667,0.5000000000000001
maha,6,away,11,0.5,-0.5,-1
maha,6,away,12,1,0.8333,-0.16669999999999996
maha,6,away,13,0.1667,-0.8333,-1
maha,6,away,14,-0.1667,-1,-0.8333
maha,6,away,15,0.6667,0.6667,0
maha,6,away,16,-0.3333,0.1667,0.5
maha,6,away,17,0.8333,1,0.16669999999999996
maha,6,away,18,0.5,-0,-0.5
maha,6,away,19,0.8333,0.8333,0
maha,6,away,20,0.6667,1.6667,1
maha,6,away,21,-0,0.5,0.5
maha,6,away,22,1.1667,-0,-1.1667
maha,6,away,23,-0.3333,0.3333,0.6666
maha,6,away,24,1,0.3333,-0.6667000000000001
maha,6,away,25,0.8333,1,0.16669999999999996
maha,6,away,26,0.1667,0.5,0.33330000000000004
maha,6,away,27,-0.1667,0.1667,0.3334
maha,6,away,28,0.6667,0.6667,0
maha,6,away,29,0.6667,0.1667,-0.5
maha,6,away,30,0.6667,0.6667,0
maha,6,away,31,1.5,0.5,-1
maha,6,away,32,-1,-1.6667,-0.6667000000000001
maha,6,away,33,-0.6667,0.5,1.1667
maha,6,away,34,0.6667,0.8333,0.16660000000000008
maha,6,away,35,0.8333,0.1667,-0.6666000000000001
maha,6,away,36,-0.5,-0.6667,-0.16669999999999996
maha,6,away,37,-0.6667,-0.1667,0.5
maha,6,away,38,-0.6667,-0.3333,0.3334
maha,6,away,39,0.8333,1,0.16669999999999996
maha,6,away,40,0.1667,0.5,0.33330000000000004
maha,6,away,41,-0,-0.3333,-0.3333
maha,6,away,42,0.3333,0.6667,0.3334
maha,6,away,43,1,-0.1667,-1.1667
maha,6,away,44,-0.3333,-0.5,-0.16670000000000001
maha,6,away,45,0.1667,-1.1667,-1.3334000000000001
maha,6,away,46,1.5,1.1667,-0.33329999999999993
maha,6,away,47,1,-0,-1
maha,6,away,48,1.5,1.1667,-0.33329999999999993
maha,6,away,49,1.1667,0.3333,-0.8334000000000001
maha,6,away,50,-0.1667,-0,0.1667
maha,6,away,51,0.5,0.3333,-0.16670000000000001
maha,6,away,52,0.1667,0.5,0.33330000000000004
maha,6,away,53,0.3333,-0.3333,-0.6666
maha,6,away,54,0.8333,1.1667,0.33340000000000003
maha,6,away,55,-0,-0.5,-0.5
maha,6,away,56,0.1667,1.1667,1
maha,6,away,57,-0.1667,-0.5,-0.33330000000000004
maha,6,away,58,0.3333,-0.3333,-0.6666
maha,6,away,59,0.1667,-0.1667,-0.3334
maha,6,away,60,0.3333,-0.1667,-0.5
maha,6,away,61,0.5,-0.5,-1
maha,6,away,62,1.1667,1.5,0.33329999999999993
maha,6,away,63,-0.5,0.5,1
maha,6,away,64,0.6667,-0.5,-1.1667
maha,6,away,65,-0.1667,0.1667,0.3334
maha,6,away,66,-0,-0.5,-0.5
maha,6,away,67,-0,0.1667,0.1667
maha,6,away,68,1.3333,0.1667,-1.1665999999999999
maha,6,away,69,0.1667,0.6667,0.5
maha,6,away,70,1,0.6667,-0.33330000000000004
maha,6,away,71,0.5,0.8333,0.33330000000000004
maha,6,away,72,-0.3333,-0,0.3333
maha,6,away,73,-0,0.3333,0.3333
maha,6,away,74,0.5,0.6667,0.16669999999999996
maha,6,away,75,1.5,0.3333,-1.1667
maha,6,away,76,-0.3333,0.3333,0.6666
maha,6,away,77,0.6667,0.6667,0
maha,6,away,78,0.6667,1.1667,0.5000000000000001
maha,6,away,79,-0.5,-0.3333,0.16670000000000001
maha,6,away,80,1,0.8333,-0.16669999999999996
maha,6,away,81,0.5,-0.1667,-0.6667
maha,6,away,82,0.1667,0.3333,0.1666
maha,6,away,83,-0,0.1667,0.1667
maha,6,away,84,1.1667,-0,-1.1667
maha,6,away,85,0.5,-0.1667,-0.6667
maha,6,away,86,-1,-0.3333,0.6667000000000001
maha,6,away,87,0.5,1,0.5
maha,6,away,88,0.5,0.3333,-0.16670000000000001
maha,6,away,89,-0.3333,0.3333,0.6666
maha,6,away,90,0.3333,-0.6667,-1
maha,6,away,91,-0.1667,0.3333,0.5
maha,6,away,92,0.8333,1.3333,0.4999999999999999
maha,6,away,93,-0.5,0.3333,0.8332999999999999
maha,6,away,94,-0,0.1667,0.1667
maha,6,away,95,0.3333,-0.1667,-0.5
maha,6,away,96,0.1667,1.1667,1
maha,6,away,97,-0.6667,-0,0.6667
maha,6,away,98,0.1667,0.8333,0.6666000000000001
maha,6,away,99,0.5,0.6667,0.16669999999999996
maha,6,away,100,0.1667,0.5,0.33330000000000004
maha,6,away,101,0.6667,-0.3333,-1
maha,6,away,102,0.3333,0.6667,0.3334
maha,6,away,103,-0,0.3333,0.3333
maha,6,away,104,-0.8333,0.3333,1.1666
maha,6,away,105,0.5,0.1667,-0.33330000000000004
maha,6,away,106,0.3333,-0.6667,-1
maha,6,away,107,-0.5,0.3333,0.8332999999999999
maha,6,away,108,0.3333,0.6667,0.3334
maha,6,away,109,0.1667,0.5,0.33330000000000004
maha,6,away,110,0.6667,-0.1667,-0.8333999999999999
maha,6,away,111,1.3333,-0,-1.3333
maha,6,away,112,-0,-0.3333,-0.3333
maha,6,away,113,1,-0,-1
maha,6,away,114,-0.3333,-0,0.3333
maha,6,away,115,0.5,0.5,0
maha,6,away,116,0.8333,0.5,-0.33330000000000004
maha,6,away,117,1.5,1,-0.5
maha,6,away,118,-0.6667,-0.6667,0
maha,6,away,119,-0.6667,-0,0.6667
maha,6,away,120,0.6667,0.6667,0
maha,6,away,121,0.5,1.3333,0.8332999999999999
maha,6,away,122,0.3333,-0.1667,-0.5
maha,6,away,123,0.8333,0.8333,0
maha,6,away,124,-1,0.6667,1.6667
maha,6,away,125,-0.6667,-1,-0.33330000000000004
maha,6,away,126,1.1667,1,-0.16670000000000007
maha,6,away,127,0.6667,0.3333,-0.3334
maha,6,away,128,-0,0.5,0.5
maha,6,away,129,1,0.6667,-0.33330000000000004
maha,6,away,130,-0.1667,0.3333,0.5
maha,6,away,131,0.3333,0.6667,0.3334
maha,6,away,132,-0.5,0.1667,0.6667
maha,6,away,133,0.1667,0.1667,0
maha,6,away,134,-0,-0.1667,-0.1667
maha,6,away,135,0.1667,1,0.8333
maha,6,away,136,0.5,-0.3333,-0.8332999999999999
maha,6,away,137,-0.3333,-0,0.3333
maha,6,away,138,0.6667,1,0.33330000000000004
maha,6,away,139,0.6667,0.6667,0
